free_text,label_id
Vũ Đức Duy t cũng thế m ạ,0
Nghĩ ít thôi =)),0
Chui hay qua em oi,0
Phan Mạnh Cường hâm à. Thế là loạn lên hết đấy,0
Ảo thuật,0
Chủ xe đã đc bảo hiểm đền nguyên con xe mới cóng r nhé,0
Phuong Thuy bạn nói đúng con hiếu dại mất,2
Từ chối lớn 😣,0
Bắt Ông ta đứng dậy múa đường quyền bằng được thì mới thôi!!!🤣❤💪,0
Cái địt cụ nhà chúng nó ? Việt nam nhiều giáo sư tiến sỹ nhất thế giới mà chẳng thằng lồn nào hiểu chất độc nó là cái gì??? Bọn bú lồn ăn tục nói phét thôi,2
Óc chó 😂 italy 😅 😆 😄 😃 kiểu,2
Dieep Nguyyen Đỗ Minh Hoàng Thuy Dung Thai mừng mấy má ưiiii kkk,0
"Dkm , chan Vkl",1
"Hiểu pê , miệng đầu ngu như , bạn thân bóng vàng mã dơ kkkk",2
xin lỗi đéo nào thế 1 câu là xong v ?,1
Thi Thi ngực đẹp. Tao gái mà nhìn còn thích,0
Tuổi thơ có a là điều mà k ai cx có đâu à hí,0
Chơi hẳn auto để đuổi chúng nó đây :)),0
Thuy Anh :))) quá được ý chứ,0
Giang hồ cỏ Cao Bằng nhé :)),0
Linh Nguyen trend này hình như có lâu lắm r nhỉ =)))),0
:)) . nghề thiên đường mọi ở đều hợp pháp nhé . đặc biệt là ngành nghề cướp đường . làm thế bỏ tù 6 tháng còn nhẹ,1
Nguyễn Đức Ánh lại thêm thằng ngu .. sủa bậy thíc,2
👍👏,0
"ông anh mới đi Sing về kể, sự khác biệt cơ bản nhất là nv sân bay Changi thì luôn tươi cười vui vẻ, còn nv TSN thì như cái mền :v",0
Coi trể rồi Cô oi,0
ơn giời cậu đây rồi. trần dần chưa chết còn dược xem hài miễn phí dài dài,0
Có thật koo hay là kích động vậy,0
"Chắc tui nhấn vô nhầm bình luận rồi, sorry bạn",0
trâu trẻ à,1
Wdf 😱😱 t có nhà mặc tiền mà bay,0
Đm train như cuccut mà vô quất 1 hơi 3-0 sợ thật : v,1
Càng tàn ác thì vạch áo cho dân xem lưng,1
Cho vào túi nilon thả trôi sông chứ cách ly làm gì tốn chi phí nhà nước,1
cái địt con mẹ,1
di thang Thoi khung oi,2
yêu k có lỗi,0
Địt cụ Giỏi add ngu như 1 con lợn . thằng đi gì mẹ nhà mày à Hack giỏi sao k cái mà hack bọn khựa ý . .. . quốc gia làm lồn của Dm thằng add óc chó,2
xàm thằng Dũng lol,2
nhà khôn vãi mày lòn,2
chúc các bạn bữa tối ngon miệng❤️,0
"Đánh lạc hướng đó bà con,nay xử vụ tham nhũng lớn chưa từng có",0
"Thích chơi sập à, phê đến mấy cũng phải giữ lấy cái đầu :)))",0
"Đm trang này phản động mọi người ạ . THP là doanh nghiệp nhà nước làm gì có chuyện sai trái bao giờ , bọn nó đào bùn lấy cặn đấy .",2
"thằng ngu lồn ad này google không tính phí đâu , xem lại không phận là cái gì đi",2
Bị răng cmn đấm gãy,1
Ko thấy onl nữa thoy xobg,0
Bạn bè mà 1 người có ý thức còn 1 ng thì .... ý thức nhỏ như trái nho :),2
"Thời nhỏ tuy có thiếu thốn mọi thứ thật, nhưng đc cái ăn gì cũng sạch! Con người thật thà chứ không gian manh xảo trá như bây giờ! 😬😬😬",1
My Hi Hi phải ko dị,0
Dương Kỳ hắt xì vẫn toang =)),0
Vie Nguyễn đâu đó thấp thoáng hình dáng c ấy k hà,0
@Võ Xuân Hoan m làm như có mình ên mặt m xài ròi. Mình ên mày khen nhưng nhìu ng thấy đéo tốt thì ng ta nói mất cl gì căng,2
Nghe rất vô lý nhưng là độ mixi,0
Cô  ba giàu có,0
Đĩ quýt Tiền nhìn mat hãm,2
Gặp Main rồi :))),0
A vẫn chăm chỉ nayd a vẫn cố găng cho đến khi lỗ đít của a bị mọc đinh 🤧 🤧 kiểu vừa đấm vừa xoa .. Rap fofun vc 🤣 🤣 🤣,1
Suy nghĩ của e bgiờ :Có nên vì tiền mà phá bỏ tất cả...😔😔,0
Quang Ly sáng sớm canh 2 hả,0
Thu Trang,0
Cai vu veadan cung the thoi . Dit cmcm um xum len dc cai cc j,1
Yêu cô MH lắm luôn😙I love you chu cà mo :))❤️,0
Nó đéo phải như trong ngoài mà còn đợi đợi tình cảm xem xét như thế nào đây là phim đời nhá phải đợi ccc,1
"từ từ đừng cmt nhanh quá, từ từ nghệ sĩ nỗi noi vào 1 2 câu rồi cái tụi mầy lại dơ cái tánh chó ra tung hô à, lũ đa nhan cách :))))))",2
Anh tôi đang gánh teamn sệ dái :v,0
"Cô  mình  hiếu  giỏi quá đi,phải  học  hỏi  cô  minh   hiếu",0
Nghi Nguyen thế b lại k hiểu ý mình r :))),0
Lỗ đít đi chơi nè,1
hop ly vl,0
Tân AK xin vd anh ơi,0
Thuy Anh VuSami Anh nhớ nhá các chị,0
Ông im chả mồm đi . ông lần đầu tiên 2010 xem tôi tiên tri “ năm mão nước việt đổi cờ ” ... 10 cờ sau năm mới vẫn mẹ thấy đâu thấy chỉ mà việt nam chúng tao ngày càng hùng mạnh .,2
Ngồi im bạn êyyy,0
còn nhân dân sẽ nhớ muôn đời Lũ súc sinh con Nghiệt súc như mày,2
Chúc mừng bà buồn chia và cùng dân đen,2
Clgv ! abe,1
"giơ này xảy hoài ra nhưng ko thấy ngăn chặn , chỉ thấy Cái cao đánh khẽ",1
Con giả lon,2
comcom vs nhật ký yêu nước dm chúng mày vào mà đọc . tưởng ai cũng như chúng mày,2
Hòm e chờ đang,2
"Buồn ghê , toang liên tục : (",1
"xem công an và báo nó rãnh hơn nè ! thông báo người ta lên kiểm tra xe mang theo giấy tờ nhưng mà toàn bộ xe giữ chả có thông tin gì ....vậy mà cũng tốn mấy trang báo để đăng !... nói ngu thì kỳ nhưng chắc vậy gọi là "" đúng quy trình "" nhỉ !",2
Nhí... à mà thôi :v,0
Tiền ngta gửi nước ngoài hết rồi lấy đâu ra mà ủng hộ .,1
Phan Linh chán đéo muốn nói luôn,1
Vì nước vì dân.chung tay dập dịch,0
Duoc me hieu con đy tien minh,1
Bảo dan tri thap thì tự ái,1
Lệ Hằng tại bữa em bị trúng lời nguyền chặt heo á,0
Ý thức không bằng cả Huấn râu gì . Chán,2
Đạt Nguyễn chó là bn ko phải thức ăn 😂😂,0
Chụp ảnh cưới ở Mộc Châu siêu xịnnnn,0
Tùng sói said: lô ông già:),0
"Toàn "" sửu nhi """,1
Vũ Thanh Huyền a vừa ăn cơm nghe statu này tý sặc,0
má Chó,1
Cái quần nhìn tục thấy mợ,1
"Hiệp Đinh cái thứ tay não mà cũng có tư cách nói à , chưa biết ai hạ cấp đâu , m nghĩ ai cũng như mày á , biết bệnh vẫn",2
Dạng như con mụ bộ y tế khóc khi bệnh nhân uống phải thuốc giả vậy á,2
Anh Tuân : I love you chu ca mo ?????????,0
chết con mẹ mấy thằng đi 😂,2
hong má coi ứa gan đụ :),1
hy vọng bác ko bị chết đột ngột như bác Thanh : V,2
"noi dong cham toi ban tot 16 chu vang la bi ghep toi phan dong ,,, roi co ca dam dlv ngu ngoc tre trau cung vo goi la phan dong viet tan potay luon",2
Mai thầy nhớ lập kênh mới ở đâu để bọn em điểm danh nhé,0
Thế thì đề nghị chuyển thành homestay giá sinh viên để mí đứa backpacker như mình có chỗ nghỉ giá hợp lí khi du hí ĐL nghen 😊,0
my Ấu fuckboi,1
thằng là bạn bị mất 400 đồng tn vì Chiện ad xl,2
Qua tường em lựa váy xinh mặc tết c e oiiii 😋❤️,0
Khi đất nc yên bình chê nghèo đi nc ngoài sống giờ mắc dịch lại đòi về vn.,0
Con bóng ? ?,1
Dạo này vào đồn CA về hay bị TRÚNG GIÓ thế ...... ! ! !,1
@Gò Dầu Thế giới di động ừ thì tiết nhiên,0
Ý kiến riêng.,0
Chủ thẩm mỹ đẹp trai quá àk,0
"Cai ko song bit dang deo trong cai thoi ky gi , ma lam alibaba the du ma bit",1
"Nhiều thằng kêu hư cấu , chửi ad thì hãy chắc : chuyện mất đồ lần sân bay k phải 1 ở mà cả đéo :)) rồi hay nghe đâu lũ chúng mày tai điếc mắt mù mới trăm biết lần",1
Đm mặc sịp vào chim vcl ạ =)))),1
Hôm qua mới gặp đi ăn đám xong ...,0
"Chao minh hieu, hom nay thay minh hieu dep gai qua ha",0
Thằng bóng chết khùng đói,2
Con này điên ghê,2
Khóc con cak :)),1
Có  chơi  avatar  musik  nữa  hả,0
Lê Văn Quật úp lên gruop lớp cho thầy coi đi,0
Mỹ Dung Trần phải phòng dịch đi nha chưa 😜😜,0
"Xương máu của đồng chí mà chúng nó còn trục lợi , thì mạng sống dân đen có là gì .",2
Trần Phong tôi đang nói dựa trên sự cà khịa của Khắc Việt ok,0
"Lời khuyên chân thành : gặp mấy con đàn bà chạy xe trên đường thì né tụi nó càng xa càng tốt , lũ dở hơi đó chỉ giỏi làm khổ người khác thôi ! !",2
Dù ai nói ngã nói nghiêng đỷ này vẫn xạo lồn như xưa,2
cùng em bóp vú bên đường 🤭 🤭 🤭,1
Nên v chứ cách li lâu v sao dc 😊😂😂😂😂,0
Quan Hoang Trinh thì hoa tay mà,0
Đéo biết game phải để giải trí không nữa 😂😂😂,1
Móc lên ngửi Dơ vcl 🤣 🤣,1
"Sao nhiều người lgbt, khoe khoan, nói tục chửi thề nhìn ghét vl mà sao xem MH nhìn dễ thương chân chất thật :))",0
"Mo tu nhin ra biet ngu.nghi sao dung mom ,",1
Người có tiếng mặc cái lìn chẳng đẹp . nó bảo là điên,1
Thích anh đan độ nhấttt😎😎❤,0
Co bi lam sao o,0
Câu nói văn chương,0
đc vl a ưiiii,0
Tq hắc xì cả thế giới phải rung chuyển,0
Eo ôi đứa nào thảo với bố théeee yêu quá huhu ❤️❤️❤️,0
Nghiệp từ đó mà ra,0
Comment dạo để đc fan cứng,0
Hello abe,0
"Tụi tui hỏng dám nói sau giải phóng , dám nghệ thuật hóa sự kiện sau , NGÀY ĐỨT PHIM. .. 🤣 🤣 🤣 khổ quá .",1
"Phạm Tuong không có cái gì cũng tự dưng lôi anh tao vào , cái thứ dòng đỗn lì , không khịa anh tao thì m bị ngứa tay à 🙃",2
Trần Ngọc Duy nơi anh bước chân đến khong 1 ai dám cản bước a đi. Kkkkk,0
"Chương trình riết nhảm, bế tắc. Mời bọn tục tỉu, vô văn hóa lên tv.",2
Đme vẫn là vô ý thức 🙂,2
Hau Nguyen con cặc : v,2
anh tôi đó mn ạ,0
Mãnh thú chơi đồ tùm tum tè le à :)),0
Đăng Thảo gỡ gạc lại phim trước hong ta :(((((,0
Ditme mặt thầy cũng thần thái vãi l * n :)),2
Thảm thiệt !,1
"ơ , e tưởng phải bằng nhiều vailon chứ :)))",1
Ảnh chế đừng đưa lên,0
Tui thấy mấy ông chống cộng chẳng ông nào còn tỉnh táo. Hâm hết ko giống con giáp nào hết,2
xạo * n của các bạn tắm bồn Thái Lan đấy =))),2
ship a 10 hộp ra bắc ninh nào,0
Lẩu mèo thì phê phải biết anh ạ,0
Tao sẽ ghé đái 1 ngay bãi,1
"Cuộc sống nó là thế . Mình thích họ , họ thích đứa nhà giàu và đéo quan tâm đến mình :::)",0
đập ngu như thầy thì mãi mãi cx dell lên đc +7 e thề,2
Phạm Thanh Thúy buồn lắm chị xuý ạ k có tiền đi chơi thì ở nhà xem táo quân thôi😆,0
Lộc Phát cúttttttttt ⛏ ⛏ 🔪 🔪,1
nhà bao việc vẫn phải đi phá tanh bành,0
🙄,0
Ôi địt mẹ chết cười,0
Nguyễn Đức Ánh lại thêm thằng ngu thíc sủa bậy..,2
bộ đồ hàng hiệu,0
Lại thèm lone Ngọc Trinh chứ sao . Ông cứ văn,2
# ERROR !,1
Không thể tưởng tượng nỗi . Nộp thuế nuôi ai đây ? Lúc nào cũng chê lương thấp .,1
"Nguyên Ngọc ks mà bác, mỗi người một ý mà , trách sao đc",0
@ Tủn 3K nhiều vd chanel bleu đi k thị trường 2 tr livestream nó bán 200 giá 300 ra lấy nội tặng thêm cái nửa Gì bán lần cả lố bây nghĩ đi của ong k nó đổ lúc cho ha .... . Lấy chai não dùng đi,2
Ma Cây nghe nói tỉ lệ chính xác bộ kit là 100% mà 3 lần gì bạn,0
"Lạc hậu cmn rỡ nghèo đói , trộm cươp ... thời đại rực ,",1
chán cái địt cụ mày,2
"cái cap hơi gây war đó nha ! vậy tui nói chương trình mấy người này nọ mấy người chịu không ? nói gì thì suy nghĩ vào , xin lỗi chứ chương trình có duyên mà cmt đ có duyên thì dẹp hay im m * mồm cho xong ! Thân ! !",2
Uiii chị Trangg đẹp gái thế mà sao cưới a độ xấu vllll :))))),0
Hết nhanh như chớp h qua thách thức danh hài :)))) thầy ăn nhìu giải nhỉ :0,0
Sao cho mở lại những líp không khóc lóc xin lỗi nó nó kễ nó xấu thấy nào ... nhục quá ...,2
Lê Bích Loan aichi đấy. Dịp này may là k có tiền đi chơi ấy,0
"Cai du ma deo bit dang song trong cai thoi ky gi , ma lam alibaba the ko bit",1
Giống vl a ưii,0
CHỈ MONG TRỜI XANH TRÊN NƯỚC TRỪ THẤU XUI KHIẾN LÃNH ĐẠO TẤT CẢ HỌ BỌN BỌN TRUNG QUỐC ĐUỔI HẾT ĐẢNG QUAN VÀ CON CHÁU CỦA TẤT CẢ BỌN ĐẢNG VIÊN CS KO NƯỚC AI _ KỂ CẢ CƯ TRÚ ĐÃ RA KHỎI CAO SOI RA KHỎI CÁC TRỪ MỘT KO CHO CÁC KO CHO NHẬP CẢNH ( KO CHÚNG,2
luôn đéo muốn nói Phan Linh chán,1
"Nó lời Minh Hiếu là sai , thật đm nó m thật sự rất quá đáng , tụi v xạo hay gì ai nếu ko hay ai thì gì gì tạo nghiệp đập phá chén cơm , khác có , còn việc TĐ 1 chai nước hoa rẻ thì tự tụi m lấy nhận thức được nó là hàng loại nào , nếu thấy chấp nhận thì mua nó nên ship lại hay phải dao kề cổ bắt bây nó . Còn Trần Đoàn đâu có chửi Cô xin lôi tới cô MH đi , chi giá người có xạo sài hàng fake ảnh hưởng nhưng mà kệ nó mua tụi bây chắc gì ko sống ảo chắc gì ko sài hàng fake nên đó làm ngta kệ việc phải còn v .",2
"Hoàng Công Hiếu lỗi thì chưa chắc nhưng đa số sống lol , thôi",1
đang Tham nhũng rất ổn định mà 😂 😂,2
Loại này cho vài trái sầu riêng vào mặt là còn :))) nhẹ,2
Thôi m ! diiiii ! ! kut ! !,2
Nghe nhiu lần Đi bạn,0
Thay vì bình luận Cực kỳ thuyết phục thì chúng ta có thể bình luận những lời yêu thương gửi tới nhau cơ mà<3,0
chạy qua Nhật,0
"1 tách cafe, 1 bài nhạc vui, 1 chuyến đi dài, 1 món ăn yêu thích,...Chỉ là bạn ko muốn thoát nếu bạn muốn chắc chắn sẽ thoát được chỉ cần buôn bỏ tất cả trãi mình làm điều mình thích.",0
"đất nước mình như tảng băng chìm . Loạn lạc quá ! ba mẹ đi làm quần quật kiếm tiền , các thuế phí xăng thì tăng vùn vụt mà lương thì không thấy tăng , con cái đi học thì bị bảo vệ / thầy .. bạo hành , lạm dụng td . Bị phát",2
Mày là đàn ông hay đàn bà,0
Ninh Trần xin beat nhạc với huheo :<,0
Đúng ... ng việt nam là xạo lồn mà nổ,2
Thảo Ngọc :))) tết là cm nha,0
Chán ông già 🙂,1
Ad cho hỏi sao bọn vtv24 làm hiện các bình luận tích cực có lợi cho nó nhỉ . phản bác tự ẩn .,1
"giỏi a có đầu óc kiếm giỏi tôi không cần nhưng tôi thấy ý thức a thua cả học sinh lớp 5 . Nói thì thấy không đúng cho lắm , a có ý thức mới đúng .",2
cc anh chào em câu đi nhà đấy,1
Mjnh cho sdt di tui ve mjnh chau choi,0
Dug la loi nay kg the tha dc.kg the tin dc co nguoi hon den nhu vay.,0
Phát Nguyễn liều tưởng đâu đc ăn nhiều :)),0
Nhi Nhi bạn có vấn đề về quang học ak . Con này là con mực nhé,2
@ Phú Đại GMTV tao nhắc đấy thì sao tml,2
Kiệt Khoa =)) thua,0
Em thử tranh luận đỏ chửi đám cầu thủ chính trị đó ... sẽ thấy tụi đỏ với em ko khác gì bọn bò nó nhé,2
Thấy nước ngta thấy ham nhìn lại xứ vịt ngan chán,1
QuânAnh dogy chứ,0
Chỉ muốn nói rằng em rấtt rất nhớ anh 🙂,0
"Quả nhiêng là cao thủ độ nhức thiêng hạ,tại hạ xưn bái phục,bái phục.!.,mong đại ca không chớt,không chớt..,qua mùa dịch,mong được tái ngộ,tái ngộ..",0
Đáng sợ:))) thả tim cho abe❤️,0
Nội cái mông là thấy trời sinh một cặp rồi :)),0
Chị ba là vàng chị chó phèn ak haha,2
Quốc Huy nhạc nó khớp vl e à,0
Nhục chưa ? Sở DL HN còn hay giải tán rồi mà dân gọi cả ngày mà ko LH được là sao ?,1
Okela sơnbamtp,0
Lúc nào mà chúng chẳng hô hào học tập và làm việc theo tấm gương đạo đức Hồ Chí Minh ..... nhưng thực tế chúng toàn làm ngược lại .,2
"Con này ko bị mới lạ, may mà về sớm đấy",2
Ôn Thi Nhung ưng chửi .,2
Phim Xịn vãi đái 😮😮,0
tình hình tham nhũng đang ổn định :3,0
Nhiều cái nói kh thuyết phục lắm nhưng lần này độ đã nói khá thuyết phục đối với bản thân tôi :)),0
Dm ... thằng assmin phản lại cái động ... gác máy cái mả cụ mày ... sao mày không nghĩ dây dt bị cá mập cắn ... dm ...,2
Chỉ sợ thứ óc chó ngu hết phần chó như này,2
Dm đánh răng thôi nó cũng chiếm 80 %,1
"Làng này là căng đét, tộc này là chất lừ :))))",0
Nói nhưng họ đâu có thích mình,0
Hồi còn trẻ anh sẽ không kéo chuột như thế mà anh sẽ kèo chuột xuôi xuống tầm 2m thì lúc đó tâm nó sẽ đứng im :v,0
hoặc cho ngồi vài tháng cho có lệ chăng :v,0
"Cần nhân giống bò này gấp , để sau này đi nghiêm thu công trình . Cứ cột mỗi con 1 cột điện , nếu kéo không đổ thì chất lượng công trình oke ....",2
đùa giỡn với trái tim người khác,0
"Cô có duyên lắm luôn à ,thương cô có gì nói đó,nhìn mến lắm luôn.",0
"vậy chứ đại gia nó cũng quất láng , lảm nhãm làm ji cũng đéo có tiền mua đâu",1
"vẫn mãi là một nước đang phát triển , và lạm phát ngày càng cao",0
"Đề nghị \""con vius 17\"" chi trả hết những chi phí khám - xét nghiệm - chữa bệnh của những bệnh nhân nhiễm bệnh từ cô ta... Đại gia mà, tự tin lên nào... Hãy dùng tiền của mình sửa chữasai lầm của mình đi",0
"Công nghệ của cs nút đạt mức thượng thừa rồi , biến hóa cần ấn đã thành trắng biến là xanh được chỉ cả số nữa cơ . Tư Bản làm và không ?",2
", chảnh chọe",1
Sời đcm ? quả mãnh thú chất ko nhìn 🙂,1
Tại là làm ad đỉ quen rồi nên nó xem đó thằng việc làm cao cả í mà,2
"Công nhận , hồi lúc mới phẫu thuật ko đẹp . giờ phải công nhận đẹp dã man .",0
THẬP DIỆN MAI PHỤC,0
giống vl =))) mà load 5 lần cmt đều nguyên 1 cmt giống nhau tg máy bị lag=))),0
Mốt lại có vài đứa lại hỏi thầy ơi sao acc em trên shop của nextgen,0
như Ý thức qq,1
hợp lý thế pro,0
Cái vụ 4000 tỷ 1 tháng thì cái nào cả,1
"Nl số á , ta thích c trinh nh géc thèn vãi",2
Romeo Nguyễn,0
Thiên Băng Nhi đây b nè,0
Lỗi không phải tại đâu mà là tại mấy anh công an xích anh được sớm hơn thôi bên vũ hán anh vào lò lâu rồi,2
Tr ơi ! hãy uống nữa đi cho một giọt nước đái nghe đắng cay trong quần,1
Bùi Cao Minh toang '),0
Nói qq gì đến hiểu từ đầu đéo đuôi,1
Mấy r chê bánh mì xanh cỏ đứa,2
"Trc đi học đại học , chả bjo mua cái này :)) vì ko bjo dùng",0
Tii Đô 😂😂 không trượt phát nào... Hai con mắt dính hai quả trứng vịt lộn,0
Bà bị nhiễm là đúng thôi chẳng có gì là lạ đất nước bà là nên coi thường mà đang lao đao chống trả . Kỳ thị khi đeo khẩu trang xem như một bệnh cúm bình thường khi nào chết mới trắng mắt ra đúng ( đến trôn l mới ),2
Hồ Thị Trúc Phương uak..khoảnh khắc huyền thoại ra đời 🤣🤣,0
m mẹ câm mõm lại nói nhiều,2
"ôi, bức ảnh sao quen quá ><",0
Anh độ hồi xưa nhìn giang hồ vl :))),0
Xong rồi..,0
khùng Bèo,1
nhìn cứ tưởng anh em sinh 3,0
Dê Kiên lỗi đéo phải do m . mà là ngta do ngta đéo xứg . hiểu k ? ? ?,1
"Đức Dũng mày cứ liệu hồn nhá, giờ dễ đi tù lắm đấy :v",0
cuộc chiến nồi nấu thịt thì tự hào rồi nhồi nhét bao . Còn cái bọn trung cộng nó xua cả triệu quân xuống đồng bào thì mấy dòng qua loa .,2
cô này chỉ có mới hết gào thét,2
Trông đẹp thế mà ko mang ra thử... bỏ đó phơi nắng à...,0
Có khùng quá thì chết đi,1
vcl admin nguy hiểm Đm :)) chăcs cậu đang tưởng mình hay vs ngu lắm đấy :)),2
Có khi trầm cảm mất ấy nhỉ,0
Cái lòn má mày mất dạy,2
Hi vọng chị kế toán ở bên đó..Vẫn luôn khỏe và luôn vui,0
Buồn anh tôi :(,0
Cáu,1
Chi ba khac moi k co cailoncat khong,2
chẳng phải thiên đường người ta di chuyển bằng cách cưỡi mây hay sao ? lẽ ra họ chỉ xây cầu bằng xốp thôi.... nhưng vì lương tâm của người kongsan nên họ cho vào thêm bê tông và ít cốt thép đấy ! bà con ở thiên đường cứ học cái tính càm ràm vớ vẫn của bọn giãy chết !,2
Nguyễn Văn Huân sống j làm đéo chậm,1
Trúc Loan bị ngu à? Nghe nhạc 2 thằng mà éo hiểu vấn đề,2
Thế các ông đi đúng thì nó bắn gì các ông,0
Loạn vl,1
Ủa rồi nhiều tiền để mang dịch về hay gì,1
Ai nhập mẻ dậy trời . hôm nay mới xem  đồ bại hoại he....,0
Nguyễn Kim sale mà nhìn chiếc ảnh tưởng thầy sale 50% ạ :)),0
Cho mình hỏi anh độ thường live ở đâu ý ạ ?,0
Xong nó bán nước ta cho trung quốc rồi !,2
Bà này bã ko giết thiẹt tôi chữi gớm ngờ bã miền người là tây luôn xấu hổ,2
Nếu bò viên cá viên ăn nhiều ngán thì về việt nam há mồm ra bảo đảm dân vn sẽ biến cái lỗ mồm ông thành cái bể phốt . Và ông chỉ cần nhai thôi ko phải làm gì hết . 😁 😁 😁,2
Bảo vệ thằng nào nhiều tiền hơn nhé . Hị hị,1
Nhắm Mc làm lại cô tao k? Kkk,0
Nhưng ở VN nó có nghĩa hoàn toàn khác.,0
Sao mấy stt này ko thấy con chó DLV vào ẳng nhỉ?,2
Nghèo bày dạt nỏ.bién di me oi,2
Sao kh đóng cm nó nhỉ đi cửa khẩu mẹ bao lâu cho mấy con . đi lông nhông từ nước nước sang đéo chịu khác rồi về VN lây lan bệnh này cách ly . rồi chẳng Cứ thành ổ,2
"Ngọc Hải ê , biểu tượng cl của m thành trend bên hàn quốc luôn r kìa ..",1
] ] Lê T thấy hay chữ Đụ = Huy Mắt t hoa có gì ?,1
trời đất nào chiếm tiền của nhà nước mà thề ! nhưng bị cáo thì có ! và quan trọng là tiền của nhân dân chứ nhà nước làm đách có tiền ! nhà nước chỉ giỏi phá thôi !,2
"Coi mà thấy Cô duyên mà kiểu chân thật, nhìn đời thật tích cực <3",0
cái hội phụ nữ đông lào chả được tích sự nhỉ nam đá thì thể thao là yêu nước còn nữ không ah ?,2
Cầu Giấy cách 30km cơ,0
nhờ Thầy đấy thank thầy Thầy Sena :3,0
:) cái cm mày phục,1
vcl,1
"T đang nợ 1 tr , thêm chỗ này là 30 tr à : (",1
Tóc vậy gội khi nào mới hết lọ này thầy be,0
clm = ( (,1
Rồi đeo nghĩ con cac . Chấp hành vừa tốt mình vừa giúp nhà nước lại thêm quản phạt vs tù nữa hay,1
Ai thích t nói đi t vã lắm rồi :),0
Các chồng ngủ ngon đừng ib gái nữa em kh thích ❤,0
Quá sai,0
Panda thái đã xem,0
Chị nầy là giàu thật . còn thần bóng râu đó nó sạo lồn mà . chị đừng chưỡi ba mẹ nó . e thấy tội cha mẹ nó chi ơi . chưỡi nó đi .,2
Chỗ tao làm là ra đái xong ta nói nước đái nó vương vãi đứa nước bồn mà đái ngồi giống như nhiều nó đái xong nó đứng chó đi từ . con ra cho sạch vẩy cu nó vậy đó . Còn bồn cầu dính thành đái vàng khè thì nó đéo quan tâm đâu đm mỗi lần tao vô tao thấy vậy là tao muốn Con người cu thành bê đê hết đi chuyển giới hết mẹ dùm tao để con kiểu vẩy tụi chứ có phải con nó đâu,2
Nhìn rất HN nhưng thật ra là Cao Bằng :3,0
được đỡ kia mị 😂😂,0
Địiiiiitttttttt...... Quả đấm thép đây sao 😟,1
có cái nút unlike mà bấm phắn cmmd,1
Đấy du học sinh Úc đấy,0
Đỗ Huy Văn vc 😂😂,0
Hang Tran nói dân trí thấp lại tự ái 😀,2
Vãi chưởng,0
Con bóng đũy ăn cứt,2
Chùm cuối vẫn là K-ICM 😂,0
Loai ngu dốt ko bt. Huc la zi ! Lam mất hết an tuong người phụ nữ việt nam ! Ko tha thứ được!,1
"cho đi sự bị bịt đủ ngựa ở cái cái của người dân nó làm bò dắc đi như con thứ bị che bớt mắt để với đầu đường thẳng con ngu bị tròng cổ để dể Bởi vậy đi con trâu bị xỏ mủi để , điều khiển dể cho người dân xôi máu chỉ những pha bóng vô bổ để quên đi chuyện đất nước bị tc xâm chiếm",2
Dòng cap khá là thuyết phục,0
"Philip lấy dữ liệu đâu vậy ad ... tổ chức cái giải ao làng còn đéo có tiền , vũ khí thì ko có cái j ra hồn . Dữ liệu thế mà bọn 3 que nó tin được . Chứng tỏ bọn chống cộng toàn lợn",2
Ổn quá thầy,0
Nếu kiếp này mình nợ duyên không không thì đụ nữa đi anh,1
"Chó là bạn , đéo phải tôi 😂 😂",2
Ma ba 0939423103 mobi,0
Bh nó làm quả múa quạt nữa cậu bảnh thì còn vl của,1
"vậy chứ đại gia nó cũng quất láng , lảm nhãm làm ji cũng đéo có tiền mua đâu",1
đm chấp nhận sự thật đi a zai :),1
Bay đến đít rồi mà h la liếm vẫn ở đây,1
Yêu cô quá ❤❤,0
đi im mẹ mồm Ông :))))))),1
Đm hết hình lựa hay sao mà lựa ngay quả ảnh hãm loz thật ...,1
"vấn đề tấc diêng là tấc diêng, tôi nói tấc diêng là tấc diêng về vấn đề trước tấc diêng. không phải là tấc diêng nhưng tấc diêng tui tấc diêng tui nói tấc diêng có ai hiểu chi không nả",0
Tết chú độ cứ lì xì mỗi cháu 1 tờ,0
"Ko lẻ bất cứ nước nào nhận lao động nước ngoài thì nước đó trình độ kém ? ? Ngu vl . Ngành luyện kim : mổi cty mở ra đều đưa nhân viên ra nước ngoài thực tập ( chủ yếu ở Trung Quốc ) , vì chuyên môn yếu với lại thiếu chuyên cần , bất cẩn . Các nhà thầu TQ hầu n",1
thế chốt lại các cháu có được nghỉ ko ạ :((,0
Vãi cả Ờ 😄,0
Đặng Tiến Hoàng sếpp,0
giống sương sương,0
Corona trong phim :)),0
cận CL ! dân nghèo rớt ra xây cái nhà ga 900 mil USD. .. 2 ` @ @,1
Gi oi.gi de thuong qua.,0
Thấy thầy phụt có kích thích ko :😍😍😍,0
Co ba oi con rat men mo co ba.0333860751,0
Ở 1 diễn biến khác..,0
em có rùi a ạ :))),0
"Không thể tha thứ cho loại mat dạy này ,",1
