"name","comment"
"lienhoang1000","Nhìn ông Quyết này da dẻ hồng hào mạnh khoẻ, vậy mà vài tháng trước mấy bài báo đăng sức khoẻ của ông này đang nguy kịch…Nên khán giả hay nói mấy tay báo này là bồi bút,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"mobil.mobil.9619","Sao bảo ung thư sắp chết , lòng tham là vô đáy , cái j nó là bản chất là k thay đổi đc 😌,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"thu4161thu","Quyết còi, cũng gần đất xa trời rồi 🤣🤣,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"giang_co_la","Khi bác đi nhà bác ở vĩnh phúc ,khi bác về nhà bác chuyển về phú thọ,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"thang_ng555","Hôm trước xuống xe ở ngõ tôn thất thiệp . Nhìn đúng mịa r . K sai đc .,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"ship365.com.vn","Dm thế còn bao nhiêu ng chết vì chứng khoán flc thì sao phủi tay luôn ah,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"haiihaii196","Thấy tuyên 7 năm mà đã ra đâu nhỉ,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"crouch306","Dm vân chưa chết nhỉ ?,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"atomtranvn","A cuoi tuoi quá,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"tinhdaukhongphai232004","Tuổi gì mà là bác,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"rangvang3","Bạn mình ăn chộm hai con vịt đi 8 năm chưa về,Mọi người nghĩ được ăn phở dưới ánh nắng là bình thường. Nhưng để ăn được bát phở này thì..."
"stoner.duy","văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư duy ""người khác không làm được mình không làm được là bình thường"",văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"linkink01","Tao đố mày phản biện được câu ""tham nhũng thì ở đâu chẳng có đấy"" :)),văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"vtt_2502","Trích lời Bác Trọng:""bản lĩnh chính trị anh tốt, anh không bị đứa nào lôi kéo thì làm gì mà tham nhũng"", người thật việc thật mà cứ cho tham nhũng là bản chất, là hiển nhiên Cũng vì cái tư duy này nên càng ngày tham nhũng càng nhiều ấy chứ,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"samatha.larsen.cole","Nước ngoài cũng có tham nhũng, nhưng người ta có vỗ ngực tự hào Học tập và làm theo tấm gương đạo đức Hồ Chí Minh ko? Người ta có thấm nhuần tư tưởng Cách Mạng ko? Đảng viên nước ta được đào tạo những tư tưởng ""đỉnh cao trí tuệ"" thì phải khác chứ, sao mà so sánh với bọn nhân cách tồi tệ đó được. Trừ khi Đảng thừa nhận Đảng tuyên truyền và đào tạo xạo láo đi rồi hãy so sánh,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"noisy_film","Nói như cặc ấy a ạ. A có được dạy là sẽ cướp của giet người không, có được dạy là lừa dối các kiểu không ? Mà sao vẫn có tỉ lệ phạm tội thế ? Cái gì ra cái đó, sai thì chịu phạt, lại lấy lỗi cá nhân đi đánh giá toàn bộ Đảng, ai dạy anh lập luận như cac vậy :)))),văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"venhuynh1120","Thì đúng mà, quan trọng là ít hay nhiều thôi,ít thì bình thường còn nhiều mới bất thường.,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"tuanna_ins","Giống như bảo ""ung thư ở đâu cũng có"" rồi từ chối điều trị, hoặc ""nhà nào cũng có chuột"" rồi mời chuột lên giường ngủ chung. Singapore có chuột nhưng bẫy kỹ, ta thì thả chuột chạy rông rồi an ủi nhau ""bình thường mà"". Thực chất: Câu thần chú để biến nạn nhân thành đồng lõa - kẻ ăn cắp nhẹ nhõm, người bị ăn cắp tự an ủi, và hệ thống cứ thế mà... ""bình thường"". Bạn ạ, dùng từ ngữ thì cho nó chính xác cẩn thận là 1, lấy ví dụ rõ ràng có số liệu là 2, không quy chụp là 3,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"phucboicuto","""Người ta ăn mứt được thì mình cũng ăn được mứt."",văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"mnbv31597","LHQ còn là cái ổ tham nhũng kìa! Nói “ở đâu chẳng có tham nhũng” nó hoàn toàn ko đồng nghĩa với “tham nhũng là bình thường”,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"soontobed34","Nhưng mà mục đích của nói câu đó là gì? Cố bình thường hóa tham nhũng?,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"hieunguyenretoucher","Lại mấy cháu du học,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"tan_tan5167","Ý nó rằng ở mỹ cũng tham nhũng như triều tiên thì lấy đéo gì chê, đấy đấy kiểu ấy. Hỏi con đĩ mẹ nó thích sống 1 quốc gia dc quyền cất lên tiếng nói, dc có đồ ăn thịt cá đầy đủ, con cái dc sống trong 1 môi trường tự do đầy đủ tiện nghi hay thích sống trong 1 nơi m phải ngậm cái họng chỉ biết ca ngợi gia đình nào kia, ăn thì cơm độn khoai đủ no là dc, tới tối cúp điện ngủ sớm chơi thì chơi quanh nhà ai cho m lên mạng coi yt chơi game? Hóng mấy con bò nếu có kiếp sau t là người triều tiên,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"senseihikaru","Ngu hay chơi đồ mà nói Triều Tiên ăn cơm độn khoai? Tối cúp điện ngủ sớm? Đi Triều Tiên chưa mà phán như má mày đẻ trước năm 45 vậy?,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"phihongthai","hihi, bọn tham nhũng bao che cho nhau,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"_manhhtrii_","Các bố cứ nói mồm với nhau nhma đến lúc bảo nghĩ ra giải pháp để hạn chế tham nhũng thì lặn mất tăm =)))),văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"jesyysus.88","Bởi vậy chúng nó coi tham nhũng là điều bình thường,văn của người Việt khi nói về tham nhũng: ""tham nhũng thì ở đâu chẳng có"" điển hình của tư..."
"chequoclong","Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức nhạc thính phòng và không tham nhũng 😀. Cuối cùng chỉ có một đám tinh ranh (ma) và đống gạch vụn. Ảnh chụp từ quận 1.,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"tuanlee101","Có đất nc méo nào ko tham nhũng =)) . Xây dựng cũng là tạo công ăn việc làm cho nhiều người . Chứ tiền VNĐ ra ngoài đâu có giá trị mà phải căng thẳng nhỉ . Chỉ cần không in bừa gây lạm phát . Thấy anh cũng lớn tuổi mà sao 3que thế ;)),Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"nv.thuongg","cái này là trung tâm triễn làm quy hoạch chứ làm đéo gì phải nhà hát. Trước khi muốn chửi cũng phải tìm hiểu kỹ vào, không người ta lại bảo vừa già vừa ngu,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"nkg.2410.vn","Biết cặc gì đâu 🤫🤫 phán bừa là giỏi :)),Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"victor.gbao","Dạ anh ơi, anh dịch cái camera qua bên trái sẽ thấy nhà hát nó nằm trước dự án The Opera, cạnh cầu Ba Son. Hiện tại khu đất đang được tận dụng làm sân thể thao, ăn uống và hội chợ. Còn cái “đống gạch vụn” là trung tâm triển lãm quy hoạch nhé.,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"onew2409","Thấu đáo và có hiểu biết 😌😌,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"victor.gbao","Phải mở mang tới v mới chơi được vs Ô New 😌😌,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"buiben","Trước xây cho bọn tham nhũng coi..mà giờ bắt nhiều quá...ko ai tham nhũng đủ để coi nên dừng lại rồi,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"nnguyen.vo","Nhà hát nào cái này? Đó là trung tâm triễn lãm!,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"lifeblue.ipaintred","Trung tâm triễn lãm mà ba :))) lú,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"yaa.wuan_02",":))) già đầu ngu như bò,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"nguyenmanh.trung.3","Chống tham nhũng là việc của nhà nước nhé, dân đen mà ý kiến là thành 3/ ngay :))),Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"d00fenschmirtz","Địt mẹ m sang mỹ nó còn hốc nữa là,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"meo.huy.3133","Og già nhỏ nào z dắt ổg dề đi, bị lãng trí gòi lên mạng nói tùm lum,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"longlp0106","Dân oan Thủ Thiêm bị cướp đất, cướp nhà đầy nhóc. Cứ ngỡ qua phà Thủ Thiêm 1 vùng đất trũng toàn ruộng sẽ yên ổn nào ngợ bọn vượn khỉ đột hang pacpo vẫn mò qua tới !,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"lil.zwongg","Thằng 3 que đã ngu còn thích tuyên truyền. Khai thật đi mày thuộc tổ chức nào,Nhà hát opera 1.500 tỷ, tại quận 2, TpHCM. Mơ ước về một tầng lớp tinh anh, biết thưởng thức..."
"thuan.truongvan1967","Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"tisfall","Đông Lào tham nhũng hàng đầu thế giới, biểu tình coi cong an quân đội cộng sản nó tàn bạo ntn?,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"quocanh12c","Tôi chạ tin. Philippin đa đảng mà. Đâu phải 1 đảng độc tài cai trị. Lưu ý là nepan cũng đa đảng. Tôi chạ tin ở nepan có tham nhũng đâu!!! Hẹ hẹ,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"daily.mitcynnies_","bộ bọn này ít bài tập về nhà quá hả, sinh viên VN mình có thấy đứa nào rảnh làm mấy trò này đâu, cảm ơn các thầy cô đã giao dl đầy đủ để k ai rảnh hơi làm ba cái trò mèo này,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"leepham061379","Hi vong se den sv tre Vietnam. Yeu dat nuoc Vietnam chu dung bao gio tiep tay cho bon tham nhung hai dan.,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"kenvil89","Cần ngay Thiên An môn ở các nước,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"daonhukhuong","Đa đảng sao tham nhũng nhiều thế không biết,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"fleenew","Tin có thật. Sinh viên Philippines thật mãnh mẽ, đã đứng lên đấu tranh chống tham nhũng rồi. Cám ơn Nepal đã tiếp lửa.,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"trantuan6579","TUYỆT VỜI ! TÔI ĐÃ MONG TÌNH TRẠNG DÂN Ở CÁC NƯỚC NHÌN NHẬN RA NHIỀU VẤN ĐỀ NHIỀU CHIỀU VÀ ĐÚNG RA ĐẤU TRANH GẦN 1/4 THẾ KỈ TRƯỚC, NHƯNG MONG NĂM 2025 MỆNH HỎA NỔ RA CÁC CƠN TUYỆT VỌNG ĐÓ KHI DÂN KHÔNG THẤY CÔNG BẰNG KHÔNG TIN VÀO NHỮNG LỜI HỨA SUÔNG MỊ DÂN CỦA NHÀ CẦM QUYỀN NỮA...🤣,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"1crusher.26","bác làm trước đi nói ít thôi, chút e qua ra chụp ảnh tí mua nước cho tiếp sức, dù sao nay là CN,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"tranan02062018","Châu á đang trở thành điểm nóng đáng lo ngại,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"tv.lavender","Genz tư tưởng mới tốt có nhiều sự tiến bộ nhưng về chính trị và nắm giữ 1 đất nước thì sẽ rất nguy hiểm vì chưa có đủ kinh nghiệm và sự hiểu biết sâu rộng về tình hình. Minh chứng rõ nét cho sự non nớt trong chính trị là UK nó khiến đất nước bất ổn như thế nào.,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"long_thinh1122","Chắc hết gạo ròi,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"tramkhituong_stuu","Toàn các nước xung quanh TQ bạo động, lại đi đổ cho Mẽo làm 😹.,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"thetruongsmsl2","Mục đích của phương tây khi muốn đa đảng là để làm gì, để đấu đá nội bộ, tranh giành lợi ích, thúc đẩy mua chuộc để gây bạo loạn, bất ổn xh ở đất nước họ muốn, sau đấy là đất nc đó sẽ rơi vào hỗn loạn, dân nghèo vs 1 chính quyền do phương tây hẫu thuẫn sẽ đứng lên cùng với sự ban ơi của mẫu quốc xuất hiện như 1 vị anh hùng giải cứu đất nước khỏi sự hỗn loạn 😂 vs thế là họ đạt đc mục đích thay đổi chế độ vs kiểm soát 1 nước theo ý họ, điều đó sẽ khó có thể sảy ra ở VN 🤣,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"anhanh1115679","VN ủng hộ tham nhũng nên ko cần biểu tình. Chỉ cần có diễu binh 1212 là được rồi,Sinh viên Philippines biểu tình phản đối tham nhũng của chính phủ sau Nepal Gen-Z"
"pinkchilinggg","“ M người TH à?” Chối tđn được 😇😇,“ M người TH à?” Chối tđn được 😇😇"
"pinkchilinggg","Ô dổ ôi đăng cho vui ai biết viral xong mấy má vào cmt chửi gì ấy,ai pbvm cũng có đọc đâu chửi ai nghe. Còn t có chối đâu trời??? T thấy trùng hợp và tự hào t mới up 😌,“ M người TH à?” Chối tđn được 😇😇"
"long_daox","trước cũng không kì thị Thanh Hoá đâu mặc dù tôi quê quán Nghệ An. Hồi đấy khoảng cấp 1, cấp 2 tôi hỏi bố bố cứ kêu “Sau này lớn lên không giao lưu, kết bạn, làm ăn gì với người Thanh Hoá. Cứ gặp chúng nó thì tránh càng xa thì càng tốt cho mình thôi.” tôi cũng khá tò mò thắc mắc thì tôi cũng hỏi anh họ câu tương tự thì anh cũng kêu “Sau gặp Thanh Hoá thì tránh cho lành, ko tốt đẹp gì đâu. Lớn lên Long sẽ tự hiểu”. Rồi sau khi lên cấp 3 rồi đại học tổng kết tôi gặp 8 người Thanh Hoá thì có 1 đứa,“ M người TH à?” Chối tđn được 😇😇"
"yuying25_","Đứa nào đ dám nhận quê Thanh Hoá thì để t nhận, cứ làm như các tỉnh khác không có người xấu ý😂,“ M người TH à?” Chối tđn được 😇😇"
"_cutehehe_0","Sao mn kì thị thanh hoá v nhỉ, toi chơi ff có 1 bạn ở thanh hoá. B kể lúc nào cũng bị kick xong bị cno nói người thanh hoá:)) thấy tội vch chơi với nó dc 5 tháng rồi vui vcut tiếp xúc qua đt kh nói hết điều gì nhma b đó toi thấy tốt thật🤣,“ M người TH à?” Chối tđn được 😇😇"
"phamvanhung02","Tìm để bulol nó à m,“ M người TH à?” Chối tđn được 😇😇"
"pinkchilinggg","???,“ M người TH à?” Chối tđn được 😇😇"
"ducanh_2190","có gì đâu mà phải ngại b ơi :)),“ M người TH à?” Chối tđn được 😇😇"
"anhtayy2005","Thọ Xuân ạaaa,“ M người TH à?” Chối tđn được 😇😇"
"nghip_005","Ôke,“ M người TH à?” Chối tđn được 😇😇"
"_chinn.ahh","Thọ Xuân hả=)),“ M người TH à?” Chối tđn được 😇😇"
"nvt21122","Hậu lộc - Thanh Hóa chào bạn nhé,“ M người TH à?” Chối tđn được 😇😇"
"lign.27","Tìm mãi mới thấy Hậu Lộc kk,“ M người TH à?” Chối tđn được 😇😇"
"hutieumuc_12","Đã bắc kì lại còn thanh hoá,“ M người TH à?” Chối tđn được 😇😇"
"tuansaco.tdbd","Thanh hoá thì có ls đâu. Sao lại phải chối nhỉ,“ M người TH à?” Chối tđn được 😇😇"
"leeeethu_08","36 chào nhe,“ M người TH à?” Chối tđn được 😇😇"
"cye38318","Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi Bắc => Tất cả là tại miền Bắc,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"paigele_gint","Làm việc xấu giọng miền bắc => Bản chất tụi nó thế Làm việc xấu giọng miền khác => Gốc Bắc, Bắc 54, ....,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"anhminh9123","Dân Hà Nội sai->chửi dân Hà Nội Dân khác chê dân Hà Nội->Đếch care Dân Hà Nội chê->thượng đẳng,ngáo mác thủ đô:)),Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"ntz.dat","Này hả,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"huhi7969","buồn hơn khi đa phần ng phân biệt là dân miền nam,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"04thang2_blue","Địt mẹ bọn 3 sọc,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"baki.hehe","Tại bắc kỳ sống dơ,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"nambui9572","Tôi là dân Bắc, sống trong Nam 20 năm nay: dân Nam có 2 loại: 1. Hào sảng, nghĩa khí. 2. Nguỵ quân tử.,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"bier_zzz","Cút về Bắc kì ngay,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"hanhteo07081969","Cụ tổ nhà mày gốc Bắc đấy,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"luucheese_","None,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"_binhht.ai","3 thanh hoá, 6 nam định,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"z68po_","vì ng Bắc bọn t quá chất =))),Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"munyexchange","Chất độc.,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"giaptrannhatkhanh","Chó parky bị dẫm phải đuôi mà nhảy dựng lên thế,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
"108.smilodon","Bắc kỳ sống đáy xã hội toàn dìm người khác xuống để thấy bản thân mình tốt đẹp Bị chê lại thì giãy đành đạch lên, tự ái bắc cụ,Việc xấu ở Bắc => chửi Bắc Việc xấu ở Trung => chửi Bắc Việc xấu ở Nam => chửi..."
