Cảm ơn insight của mom 🙏🏻 Tui thấy là ng cãi ngu thì ở đâu cũng có\, chỉ là họ cãi ngu quá xong ko có ai buồn vào correct thì đúng là chán hẳn luôn\, may là tui thấy có những cmt phản biện nên vẫn còn chút niềm tin vào con người ấy 🤣 Về việc phục vụ lợi ích thì đúng là khó nói... vì mục đích mỗi ng một khác thật. Tuy nhiên nếu bóc đúng thì nên công nhận\, t nghĩ vậy\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Thật ra nếu bà ở trong giới nghiên cứu khoa học thì sẽ biết nó không liêm chính đâu :)))))) Vào gr đọc cho vui thôi\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
T hiểu bác đang muốn nói rằng kp cứ làm nghiên cứu\, bác học các thứ là đàng hoàng. T thấy là giới nào thì cũng có những thứ k liêm chính riêng của ngành đó thui bác ah\, kp mỗi NCKH. 🙂‍↕️ Với theo t thấy thì dù tnao đi chăng nữa\, xem những ng có đầu óc tranh luận rõ ràng vẫn dễ chịu hơn rất nhiều so với việc nhìn mấy ng cãi nhau mà khéo ngta còn đang chẳng hiểu họ nói gì ấy 😝\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Trong cái grp đấy không liêm chính đâu bạn :)) đấu tố nhau là chính. Đăng bài toàn ẩn danh thì liêm chính gì nữa :))\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Giới nckh mà bóc ý bác là đống phốt lun\, lâu lâu em cũng zô hóng phốt lém\, để xem có thầy cô nào trường đại học hay người quen nào của mình bị đem lên tế hông. Hồi trước em vẫn ngây thơ nghĩ rằng là càng học cao thì mọi người sẽ cư xử nhã nhặn\, ít drama\, mọi thứ liêm chính\, xong giờ bị vả không còn gì\, mọi thứ là lợi ích.\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Haha tui biết là ngành nào cũng có vùng xám\, nên tui ko expect bất kì sự liêm chính tuyệt đối nào ở đây bác ah\, và càng học cao\, thì vấn đề (hoặc tệ nạn) càng phức tạp. Tuy nhiên ý tui đang nói ở đây là việc xem một cuộc tranh luận có đầu óc vẫn sẽ dễ tiếp thu hơn những màn cãi vã mà chính chủ còn ko hiểu mình đang cãi gì ấy 🤣\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
LCKH vẫn chưa dí đc con bán quạt giả damh tiến sĩ t chưa cam lòng\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Dí được rồi nhé b\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Với cả mình nghe ở đâu đó bảo rằng khoa học cũng ko liêm chính lắm đâu nên bn đừng kì vọng nhiều vào giới khoa học🤓\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
T ko rõ hết tất cả mn ntn\, nhưng t khẳng định rất nhiều người làm nghiên cứu đang bị rối loạn lo âu và ovtk nên t ko xem nta var nhau trên đấy\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Đọc chọn lọc thôi mom ạ =)))\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Vụ khác thì k biết chứ vụ PGS gần đây thì đúng là nâng cao khả năng phản biện nha\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Công nhận vào đấy xem bóc phốt cũng hay\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Thật luônnn. Siêu mê. Tranh luận mà luận điểm luận cứ rõ ràng\, kiến thức bay đầy cmt huhuuuuu\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Xem ở đâu bạn nhỉ\, mình cũng muốn xemm\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Bác xem bác quan tâm chủ đề hay lĩnh vực nào thì vào group ý ấy. Tui hay quan tâm mấy cái liên quan tới pháp y này kia thì tui vào mấy gr pháp y trên facebook á\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Thật ra\, mấy bài trên đó ng trong ngành nhìn vào là hiểu\, dù cho lập luận có bén ngót tới đâu 😒\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Cãi nhau vui mà\, xả stress; Còn thảo luận thì lại khác\, ít ra là nội dung trao đổi cần làm rõ và thống nhất với nhau về thuật ngữ để cùng biết là đang nói về cái gì; Cãi nhau thì không nhất định\, ai nói chuyện của người đấy\, có khi dùng cùng một từ nhưng mỗi người hiểu một kiểu; Có điều\, thế giới có xu hướng vận hành theo kiểu cãi nhau dựa trên tham khảo nền tảng của các cuộc thảo luận.\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Tui cũng mới chỉ biết đến group Liêm Chính cách đây chưa lâu thông qua vụ của Quỳnh Anh Standford\, nhưng phải thừa nhận lên đó tui đã được mở mang tầm mắt và học được cách viết và cách phản biện sao cho chuẩn xác. Còn về mục đích thì kệ thui chủ yếu là lên để học tập những cái tốt mà 🥰\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Hơ ní đọc cho vui thôi\, dân làm NCKH thấy nhóm đó cũng abcxyz lắm\, có một thời vin vào để đấu tố kiểu không có bằng chứng rõ ràng mà cứ châm ngọn lửa nghi ngờ đố kỵ ấy. Hồi anh Duong Tu mới lập ra khác giờ nhiều lắm\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Tranh luận nhiều khi nó rất cực đoan í\, kể cả là học thuật hay ko học thuật\, bởi vì nhận thua khá là khó\, đặc biệt trong giới học thuật ngta cần phải giữ mặt mũi💀 trừ tranh luận về toán lý thì chỉ có 1 chân lý\, còn mấy thứ khác thì ko\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Đến 1 câu nói tiếng Anh còn ko nói được nhưng vẫn tốt nghiệp tiến sĩ Trường top 100 thế giới\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
True\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
Group ấy nó liêm 50% thôi\, nhiều bài viết trù dập nhau lắm\,T có một sở thích mới\, đó là vào group Liêm chính khoa học xem người ta var nhau. Được...,0
bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=)))\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
lữ hành gia\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Hôm nọ mới làm quả video du lịch ấn xong hình như đánh phụ nữ ấn ngoài đường xong😬 b gái này nghe chừng tương lai chấm hỏi khét lẹt\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
vcl lữ hành gia =))))\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
vcl goat lữ hành gia Má ngồi xem khả seni xong mò sang kênh con vợ này xong h vid l nào cũng xem\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
+1 giờ ăn cơm bỏ phim để xem th e\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Lữ hành gia là gì đấy ae?\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
du túp bơ á bạn\, lữ hành gia là tên ytb của ông trong ảnh nè\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Ồ ra vậy\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Bạn gái ơi\, bạn rất dễ thương. Nhưng bạn trai kẻ lông mày à?\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
à:) ảnh thích lông mày kiếm nhật=)) tui k cản được👩🏻‍🦲\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Ô lữ hành gia sena mà😹\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Goat lữ hành gia\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Wow\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
🐐\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Chụp ở đou v ạ\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
vcl ông em lữ hành gia\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Dễ thương quáaaa\, hay xem vlog ny của bạn :)))))))))\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Đùa a lữ hành gia ê\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Ổng này giải cứu thế giới à\, sao có ghẹ xinh dậy chời\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Lữ hành gia?\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Sao nhìn giống con vợ lữ hành gia thế\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
anh zai lử hành da\,bao nhiêu ảnh đẹp thì him không thích:)) thích mỗi ảnh cuối:)))) Trông khác gì nghiện k=))),0
Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100 us là ăn cả tháng con hiện giờ đi chợ cho mot người ăn thôi ma chi có để tủ lạnh àn được 5/6 ngày thôi niểu tình hình như vậy thi toi nghĩ nước Mỹ sẽ bị khủng quảng kính tế quá\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Ko có tiền thì mua miếng thịt bò thì ra cosco làm cục thịt bò $20 ăn cả tuần ko hết. Chạy vào siêu thị ăn phải Ribeye loại ngon thì kêu ca j.\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Bây giờ tiền mất giá trị Ở đâu cũng vậy anh ạ\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
VN cũng v thôi\, bịch cà phê lên giá gấp 2 lần trong vòng 1 năm\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Bên Đức cũng vậy\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
buồn quá 🥴\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Tào lao $100 ăn năn thì có\, ăn cả tháng🤣🤣🤣\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Chính phủ chi phí hết. Ko lo\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Ông nội lựa ngay rib eye thì hỏi sao ko mắc:))))\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Vn khác gì đâu\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Tội nghiệp nước Mỹ\, Việt Nam xã nghĩa chờ đô la gửi về cũng không mua nổi thức ăn độc hại ô nhiễm.. vậy mà cả đám trèo tường trốn vô container để đến xứ tư bản giãy chết..mà nhập cư.. hiện nay 28 ngàn ông hồ tặc mới bằng 1 ông Tổng thống Mỹ.. đồng hồ tặc như rác ..\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
Vấn đề là tiền chợ như vậy chiếm bao nhiêu % thu nhập mỗi tháng của anh? Nhìn giá thịt anh mua có thể thấy là rẻ hơn ở VN rất nhiều trong khi thu nhập chắc chắn là cao hơn nhiều\,Thức ăn tại Hoa Kỳ hien giờ già cả lên mot cach khùng khiếp luôn di chợ ngay trước 100...,0
2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\, lúc sau ném cái thuốc lá nốt xong nhổ nc bọt ra giữa đường ghê vl đường đông thế này mà đ biết ngại à?\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
Bọn tộc hòa bình\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
Lần đầu về thủ đô!\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
Dòng thứ 28 dơ bẩn\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
“đéo ngu à” là chửi nó hay sao dzợ ??? 😅\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,2
ê viết nhầm\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
2 cu Tooc xuống phố\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
Thật nha tôi gặp mấy truoqngf hợp này nhiều nè có lần đang đi có ông đằng trc ném cốc rác xuống xg tôi đang lái xe vấp vào suýt ngã :(( chả biết ý thức ở đâu\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
sv sao biết ngại\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
1 câu thôi: Tỉnh\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
Ôi v. Có mấy thành phần cứ đánh đồng tất cả z. Chỗ nào chả có ng này ng kia. Hong biết snghi à. Mấy th trong ảnh đã z rồi mấy đứa bluan khiếm nhã cũm i chang kk\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
@qmai.doo 28 hoà bình chào ae nhớ\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
ngại hết cả hoà bình quê tôi\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
Nọ t bị 1 thằng tổ lái phóng chặn đầu xe suýt bị ô tô đâm. T hoảng\, ô tô cx hoảng\, thằng đó la hét vui lắm😃😃\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
@vhq__2712 m đúng không. Mang tiếng dân Lương Sơn vc\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
Xin hãy sống ý thức lên cho thành phố sạch đẹp sống cộng đồng đùng nhỏ mọn quá bỏ rác đubgs nơi quy định\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
T tin bạn. Nhưng sẽ có những đứa lên chửi bạn\, và yêu cầu bằng chứng\, kiểu video\, chứ đăng lên tnay ai chả đăng được :)) T bị chửi rồi nên t biết\,2 thằng này chiều nay ở phạm văn đồng đéo ngu à :)) uống nước xong vứt ra giữa đường\,...,0
Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon Mẹ ck với em gái ck nhìn rồi nói: “Mới nhìn đã thấy mắc ói rồi\, nấu cho heo ăn hay gì v“ Nghe hai người nói xong mình mang nguyên cái thau trứng đó lên phòng ăn một mình Kệ hai mẹ con bả muốn ăn gì thì ăn\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Son bắt sáng 3ce https://s.shopee.vn/6pssmHuyY7 Đầm vàng xinh xẻo tiểu thư https://s.shopee.vn/804qATP3sO\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Máy lọc không khí xiaomi https://s.shopee.vn/20ncsorAky\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Cái này ko phải trứng chưng Thành phần m thấy rõ con rươi Ko hiểu b lên bài với mục đích j?\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
❌️nhận bãi đồ ăn trông như cức ✅️ăn 1 mình và chửi mẹ chồng\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Haizz\, tuy bả nói thẳng quá đáng\, nhưng chế làm xấu thật\, rút kinh nghiệm lần sau\, khi hấp gần chín\, chế lấy cái tròng đỏ trứng gà\, trứng vịt\, đánh ra chế thành cái lớp mỏng trên cùng\, rồi rắc ít hành lá xắt nhỏ lên\, vài lát ớt\, đậy lại 3 phút\, rắc tiêu lên là đẹp ngay í mà. Mình có lòng lụi hụi vô bếp làm món ăn ngon\, thì thôi ráng chút xíu trang trí cho nó đẹp\, nhìn ngon mắt thì cũng ăn ngon miệng hơn. Cái gì mình thiếu sót thì mình cứ học hỏi rút kinh nghiệm\, để bản thân mình đẹp hơn tốt hơn\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
sao đây lại là trứng chưng\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Bà làm trứng hấp rươi hả\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Trứng rán rươi thế này là bình thường =)) chắc nhà ngta kh có điều kiện ít được ăn rươi đấy\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Nhìn ngon mà\, lần sau mik làm thêm lần nữa sẽ đẹp hơn nè\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Mẹ ck nói đúng còn gì\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Ê đồ ăn dù hình thức thế nào thì cũng không nên nói như thế chứ. Không ăn thì để người khác ăn. Rươi ngon vcl không ăn thì nhịn.\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Mấy ng trong cmt cứ cái này là rươi cái này kp trứng chưng. Bộ rươi k chưng đc hay sao v mấy má ? Ý là nó 6 nhưng trứng với rươi chưng nó cũng chín mà ??? (T vẫn thích ăn rán hơn)\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Nói c đừng buồn e nhìn cũng sợ thiệt nhưng là e ko nói z chỉ là mình có thể ko ăn thôi sao nói z tủi thân ngta\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
uhm\, m coi qua màn hình cũng muốn ói nè:(\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
trứng phải có màu z t mới thích ăn 🥰\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Tôi thích ăn rươi\, nhưng bác nấu thế này tôi cũng không dám ăn😢\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
thấy rươi là thấy ngon🤤\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Chả rươi ngon thế này mà chê\, tôi mê rươi vl\,Mới về làm dâu\, mình lm trứng chưng cho cả nhà ăn Tuy k có màu đẹp nhưng rất ngon...,0
Cả một hành trình dài kiên trì để thay đổi Mình đã làm được\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Lấy vợ là về form\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
bởi vẫn độc thân 🤧\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Bỏ khẩu trang mới tin là 1 người\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Well done 💅😀♏️\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
thank ❤️\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
May i ask how to loose side belly?\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
I would love some advice or a schedule. -^-#@! You have a great body.\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
thank so much ❤️\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Tai sao phai che mat ?\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Woa! 😃\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Congratulations💪\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Đẹp trai quá sau khi tập thể dục 😍😍😍\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Đại ca 67kg mà nhìn chiến đét thế\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Bạn có bị rạn da không nhỉ? Cho mình xin tip với huhu\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Hay quá bạn\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
My respects to you. These changes are difficult at first\, and you've made it; you're in your prime\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
🥰\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
giỏi quá nè\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
💪🏻💯\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Good job\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Amazing 🔥\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Wow amazing and I respect you 🙏.\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Congrats! 👍\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
😍😍😍👏👏👏👏\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Đủ wow r đó\, h làm quả boxing phòng thân nữa thì\,Cả một hành trình dài kiên trì để thay đổi Mình đã làm được,0
Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔 Tầm năm 3 Đại học mình có đỗ vào Viettel Digital Talent (VDT) mảng AI và tham gia khoá đào tạo 3 tháng không lương của Tập đoàn. Quy mô của Viettel rất lớn\, nhưng mình cảm giác publication tại top-tier conference A/A* của họ không mạnh. Do đó không phù hợp với định hướng của mình. Hơn nữa\, lương thực tập sau đào tạo chỉ ~10 triệu. Mình không đi tiếp vào Giai đoạn 2 nữa mà nhảy sang VinBigData.\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
VinBigData sáp nhập vào VinIT nên chắc đây là năm cuối của CTAI. Sau giai đoạn đào tạo sẽ được đăng ký nguyện vọng đến các PnL để thực tập. Thực sự thì cảm giác làm industry này khá gò bó\, phải chấm công đúng giờ\, phải đến đủ ngày\, deadline dự án các thứ. Nếu nguyện vọng vào VinSmartFuture hay VinMotion thì nghe nói lương chính thức vô cùng hậu hĩnh. Thôi thì\, mình sẽ tiếp tục làm research với lab bên VinUni\, publication ở đây hiện không quá mạnh nhưng đang được chú trọng nhiều.\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
Cày publication tại top-tier conference với lab VinUni và lab SoICT để dễ dàng apply học bổng du học Master/PhD có vẻ phù hợp hơn là tiếp tục đi làm industry. Thời gian làm việc linh hoạt\, ít deadline\, và được kết nối học thuật - là ưu điểm của research (với mình) hehe.\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
Chương trình đào tạo kỹ sư AI Vingroup (CTAI) của VinBigData khá ổn\, trả lương 12 triệu ngay từ giai đoạn đào tạo (điểm cộng so với VDT). Điểm trừ là phải làm việc full-time từ 9h sáng đến 6h tối\, thứ 2 đến thứ 6. Cơ mà chương trình rất tạo điều kiện cho nghỉ để đi học trên trường\, vẫn tính full lương. Cảm giác CTAI đào tạo bài bản và chuyên nghiệp\, có đánh giá kỹ hơn VDT. Thầy cô dạy hầu hết đến từ SoICT - HUST (trường mình) nên kiến thức rất cao...\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
Viettel là công ty nhà nước\, quân đội nhỉ? Nên mình cảm giác bên đó khó thăng tiến hơn\, lương cũng không quá cao. Bên VinGroup thì trả lương thực sự mạnh tay. Bạn mình thực tập Viettel đi học trên trường thì không chấm công ở công ty được nên không được tính lương ngày nghỉ đó\, còn mình thì vẫn full lương dù 40% số buổi đi học trên trường...\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
Bạn của bạn thực tập ở Viettel nào nhỉ? Mình có tt ở VHT ko lương :)))\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
VCS bạn ạ\, đây là thực tập theo giai đoạn 2 của VDT nên có lương chăng? Bạn cũng từ VDT chứ?\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
VinBigData thực tập còn phát cả laptop lun ấy. Dù máy cũng không phải kiểu mẫu mới và mạnh đâu nhưng dùng ổn. Vậy là hơn VDT nhiều!\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
Mình cũng đang quan tâm CTAI\, cho mình inb nhé\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
Có vẻ CTAI sẽ không còn nữa á bạn\, vì VinBigData đã sáp nhập vào VinIT í.\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
cho mình hỏi nhữn ch trình như Vin VDT thường yêu cầu đầu vào như nào v b\,Mỗi chút trải nghiệm research và industry. Mình cũng không biết lựa chọn hiện tại có đúng không nữa 🤔...,0
