annotation_id,annotator,comment,created_at,id,lead_time,name,sentiment,updated_at
892,1,Đã nói là chị em mình không có đẻ được rồi mà,2025-11-21T03:53:52.590711Z,829,1.082,Míng Hi,CLEAN,2025-11-21T03:53:52.590711Z
893,1,Cấy IVF thẳng vào lỗ nhị,2025-11-21T03:53:54.078695Z,830,1.095,Xuân Hoàng,CLEAN,2025-11-21T03:53:54.078695Z
894,1,Ăn no thui hóp lại là phẳng í mà,2025-11-21T03:53:57.930655Z,831,3.446,Mai Hương,CLEAN,2025-11-21T03:53:57.930655Z
895,1,Phu Dín đẻ bằng ruột già,2025-11-21T03:53:59.671437Z,832,1.31,Thanh Phương,CLEAN,2025-11-21T03:53:59.671437Z
896,1,Công bố danh tính cha làm gì khi cô ấy có thể tự làm cha,2025-11-21T03:54:02.912298Z,833,2.778,Ng Nguyen,CLEAN,2025-11-21T03:54:02.912298Z
897,1,Chắc đẻ bằng lỗ đuýt,2025-11-21T03:54:04.502320Z,834,1.162,Tín Quốc,CLEAN,2025-11-21T03:54:04.502320Z
898,1,Nghĩa Vinh,2025-11-21T03:54:05.707329Z,835,0.779,Đã chỉnh sửa,CLEAN,2025-11-21T03:54:05.707329Z
899,1,Ủa được hả,2025-11-21T03:54:06.842833Z,836,0.744,Truc,CLEAN,2025-11-21T03:54:06.842833Z
900,1,wtf nói nhảm clgv,2025-11-21T03:54:09.185466Z,837,1.893,Bích Trâm,OFFENSIVE,2025-11-21T03:54:09.185466Z
901,1,Trên bầu dưới trái bầu,2025-11-21T03:54:11.546317Z,838,1.918,Huy Vo,CLEAN,2025-11-21T03:54:11.546317Z
902,1,Phương Uyên hóng rồi cập nhật kiến thức cho tui koi !!!,2025-11-21T03:54:13.717470Z,839,1.75,Trần Minh Phi,CLEAN,2025-11-21T03:54:13.717470Z
903,1,y học thật là vãi l,2025-11-21T03:54:15.713611Z,840,1.552,Vũ Tuấn Minh,OFFENSIVE,2025-11-21T03:54:15.713611Z
904,1,"Thai làm tổ ở niêm mạc trực tràng nhé, chửa ngoài dạ con :v",2025-11-21T03:54:20.701452Z,841,4.247,Vũ Đình Đông,CLEAN,2025-11-21T03:54:20.701452Z
905,1,Bầu đuồi ??? Cười như bố đẻ em bé ???,2025-11-21T03:54:26.157086Z,842,5.006,Bản Hoàng,OFFENSIVE,2025-11-21T03:54:26.157086Z
906,1,Nguyễn Ngọc Anh Thư sống đủ lâu để thấy chuyện gì cũng có thể xảy ra,2025-11-21T03:54:28.517471Z,843,1.93,Tran Nguyen Thanh Truc,CLEAN,2025-11-21T03:54:28.517471Z
907,1,Sao mà nó hề hước chúa hề v chời,2025-11-21T03:54:31.023957Z,844,2.062,Tuyen Nguyen,CLEAN,2025-11-21T03:54:31.023957Z
908,1,"A cơm cá khô, ko uống nước, cỡ 3 ngày là bụng như 5-6 tháng 😉",2025-11-21T03:54:33.580234Z,845,2.117,Khánh KP,CLEAN,2025-11-21T03:54:33.580234Z
909,1,Nam Vũ 🤣🤣🤣 đứa thứ 3 e cho a đẻ 🤣🤣🤣,2025-11-21T03:54:36.129601Z,846,2.088,Nguyễn Bình Phương Thảo,CLEAN,2025-11-21T03:54:36.129601Z
910,1,Khả năng bị chướng bụng😅,2025-11-21T03:54:37.578484Z,847,0.988,Thanh Nguyen,CLEAN,2025-11-21T03:54:37.578484Z
911,1,Ngô Thị Khánh Huyền đẻ ra con capybara 🙄,2025-11-21T03:54:39.179715Z,848,1.194,Mạnh Hào,CLEAN,2025-11-21T03:54:39.179715Z
912,1,Cấy vào ruột non là sao trời,2025-11-21T03:54:40.581070Z,849,1.002,Sang Nguyễn,CLEAN,2025-11-21T03:54:40.581070Z
913,1,Cá tháng 4 chưa tới mà tr,2025-11-21T03:54:41.747613Z,850,0.756,Trang Thanh Hồng,CLEAN,2025-11-21T03:54:41.747613Z
914,1,Giỡn hoài ní,2025-11-21T03:54:42.810319Z,851,0.648,Ngọc Như,CLEAN,2025-11-21T03:54:42.810319Z
915,1,Kiều Mạnh lsao nữa đây,2025-11-21T03:54:44.094613Z,852,0.882,Nam Anh Nguyễn,CLEAN,2025-11-21T03:54:44.094613Z
916,1,hey mình cũng thắc mắc... :)))),2025-11-21T03:54:45.809659Z,853,1.328,Phạm Nguyễn Như Duyên,CLEAN,2025-11-21T03:54:45.809659Z
917,1,chích hóc môn nhiều riết khùng. làm cứ tưởng gái thiệt còn đó giờ bảo chuyển giới chỉ là content.,2025-11-21T03:54:49.850648Z,854,3.604,Hira Hira,OFFENSIVE,2025-11-21T03:54:49.850648Z
918,1,Đỗ Kha Anh Duy IQ tao đang bị xúc phạm,2025-11-21T03:54:53.147479Z,855,2.843,Nguyễn Hoàng Thảo Vy,OFFENSIVE,2025-11-21T03:54:53.147479Z
919,1,Lê Duy Khôi chắc đẻ ra con lãi,2025-11-21T03:54:56.423039Z,856,2.828,Minh Mẫn,CLEAN,2025-11-21T03:54:56.423039Z
920,1,tiểu nhân,2025-11-21T03:54:59.280117Z,857,2.387,Duy Đô,OFFENSIVE,2025-11-21T03:54:59.280117Z
921,1,Nhìn bạn là biết hàng tiểu nhân 🙂,2025-11-21T03:55:01.541767Z,858,2.537,Đức Nguyễn,HATE,2025-11-21T03:55:03.969918Z
922,1,Content dơ quá anh bỏ follow fb và tt,2025-11-21T03:55:10.077960Z,859,4.416,Kiều Lâm,OFFENSIVE,2025-11-21T03:55:10.077960Z
923,1,Cũng là GV đi dạy mà sao nết chướng khí ghê. Đọc review GV khác viết mà mở mang đầu óc đi. https://www.facebook.com/share/14N68861zG9/?mibextid=wwXIfr,2025-11-21T03:55:16.128061Z,860,5.61,Thuy Tran,HATE,2025-11-21T03:55:16.128061Z
924,1,ủa flop dữ z hả tr:),2025-11-21T03:55:18.697795Z,861,2.069,Nguyễn Vy,CLEAN,2025-11-21T03:55:18.697795Z
925,1,Nhà ráng tạo nội dung,2025-11-21T03:55:20.008107Z,862,0.872,Vinh Lê,CLEAN,2025-11-21T03:55:20.008107Z
926,1,Tiểu nhân,2025-11-21T03:55:22.247463Z,863,1.839,Định An,OFFENSIVE,2025-11-21T03:55:22.247463Z
927,1,Lạy ba,2025-11-21T03:55:25.180069Z,864,2.471,Kha Văn,CLEAN,2025-11-21T03:55:25.180069Z
928,1,má phát âm như z mà đi sửa ai :)),2025-11-21T03:55:27.597830Z,865,1.95,Huy Huy,CLEAN,2025-11-21T03:55:27.597830Z
929,1,Ráng tạo sân si,2025-11-21T03:55:29.477076Z,866,1.416,Định An,OFFENSIVE,2025-11-21T03:55:29.477076Z
930,1,Pị tank quá,2025-11-21T03:55:33.667409Z,867,3.671,Vũ Hồng Sang,OFFENSIVE,2025-11-21T03:55:33.667409Z
931,1,Bạn gì ơi. Ranh giới giữa Góp ý mang tính xây dựng và cố tình nhấn chìm người khác thật sự không nhỏ đâu. Mình nghĩ ai cũng sẽ nhận ra mục đích hành động của bạn. Nên dừng lại đúng lúc b ạ,2025-11-21T03:55:38.196404Z,868,4.072,Chích Choè,CLEAN,2025-11-21T03:55:38.196404Z
932,1,"mình chưa phải số 1 thì đừng chê người ta , bạn vẫn còn thua rất nhiều người lắm . Hơn nữa công việc của mình là dậy TA thì cứ làm tốt cv của mình còn người ta sao kệ họ . Cùng lắm inbox nhắc nhẹ họ chứ đừng up lên dìm người ta nâng mình lên ko hay đâu .",2025-11-21T03:55:43.848388Z,869,5.206,Phi Tran,CLEAN,2025-11-21T03:55:43.848388Z
933,1,Sợ nó tiếng Anh với người Nước Ngoài ❌,2025-11-21T03:55:45.802520Z,870,1.498,Quang Ðǎng Singer,CLEAN,2025-11-21T03:55:45.802520Z
934,1,Good job. 2 từ này dung la kho phat am,2025-11-21T03:55:48.449298Z,871,2.171,Amie JJ,CLEAN,2025-11-21T03:55:48.449298Z
935,1,"Cái miệng thầy cx chả vừa đâu mà cứ nói Phật pháp này nọ, trước bị phốt tùm lum, giờ lại bú fame người ngta. Hãm vlll",2025-11-21T03:55:54.314786Z,872,6.541,Chang Chang,OFFENSIVE,2025-11-21T03:55:57.999538Z
936,1,"Để hiểu tiếng anh người ta phải nghe cả nguyên câu, ngữ cảnh nữa. Chứ ai đi moi móc như thằng này. Tính đàn bà.",2025-11-21T03:56:04.598144Z,873,5.382,Kha Do,HATE,2025-11-21T03:56:04.598144Z
937,1,Trông mặt ...,2025-11-21T03:56:07.222254Z,874,2.132,Minh Nguyệt,CLEAN,2025-11-21T03:56:07.222254Z
938,1,Bớt sân si giùm cái má 😂,2025-11-21T03:56:09.508208Z,875,1.841,Justin Chau,OFFENSIVE,2025-11-21T03:56:09.508208Z
939,1,Là hay dữ chưa,2025-11-21T03:56:12.518870Z,876,2.558,Bảo Nguyễn,CLEAN,2025-11-21T03:56:12.518870Z
940,1,Huy phát âm sai cơ bản haizz,2025-11-21T03:56:15.872384Z,877,2.895,Tan Vu,CLEAN,2025-11-21T03:56:15.872384Z
941,1,Lại ông 😳,2025-11-21T03:56:17.428843Z,878,1.099,Ben To,CLEAN,2025-11-21T03:56:17.428843Z
942,1,Ngo Khanh Chau học trò thất bại ngày xưa của tui nè,2025-11-21T03:56:20.442536Z,879,2.575,Gia Tuan Luong,CLEAN,2025-11-21T03:56:20.442536Z
943,1,"nói như thể trung tâm m mở trong sạch k một vết nhơ lắm =)))) chắc là trung tâm của khú giờ k lùa được hvien nữa nên khú cay, khú thấy ai sẩy chân xuống là khú vắt cạn content đến kiệt khú he =)))))))))",2025-11-21T03:56:28.238282Z,880,7.338,Khánh Dư,HATE,2025-11-21T03:56:28.238282Z
944,1,Tâm sinh tướng là có thật 🧏🏻‍♂️🧏🏻‍♂️🧏🏻‍♂️,2025-11-21T03:56:31.945157Z,881,3.253,The Anhh,OFFENSIVE,2025-11-21T03:56:31.945157Z
945,1,Piece of land là gì ad?,2025-11-21T03:56:34.879081Z,882,2.452,Phuong Duc,CLEAN,2025-11-21T03:56:34.879081Z
946,1,Sân si lắm,2025-11-21T03:56:36.229735Z,883,1.732,Hứa Lai Phát,OFFENSIVE,2025-11-21T03:56:39.419150Z
947,1,Cô hai ko buông bỏ Phụng Vũ,2025-11-21T03:56:43.381989Z,884,2.251,Juan Ming Chung,CLEAN,2025-11-21T03:56:43.381989Z
948,1,"Thôi thầy ơi, tránh đi thầy, thầy cũng dân trong ngành nên dễ bị ném đá lắm! Thầy càng var H thì nhiều người càng bênh H, chứ không có lợi cho mình đâu. 😌",2025-11-21T03:56:49.341696Z,885,5.506,Quy Le Pham,CLEAN,2025-11-21T03:56:49.341696Z
949,1,Bảo An,2025-11-21T03:56:50.606408Z,886,0.768,Đã chỉnh sửa,CLEAN,2025-11-21T03:56:50.606408Z
950,1,Con mẹ mày nhé Khá,2025-11-21T03:56:54.799962Z,887,3.419,Hứa Ngọc Hưng,HATE,2025-11-21T03:56:54.799962Z
951,1,"Trời ơi , hai cái từ đó phát âm cũng xêm xêm nhau , lúc nghe cũng phải dựa vào context chứ trời , cũng là giáo viên mà sao thiển cận z",2025-11-21T03:56:57.747818Z,888,2.486,Huy Tran,CLEAN,2025-11-21T03:56:57.747818Z
952,1,"Giải nhì học sinh giỏi vật lý quốc gia, 9.0 IELTS. Còn mày chỉ là khoé móng chân của Huy thôi khá.",2025-11-21T03:57:01.958097Z,889,3.718,Nguyễn Hào,HATE,2025-11-21T03:57:01.958097Z
953,1,"Hạ bệ người khác chỉ khiến anh thất bại đi thôi anh ạ, vì đó là lí do duy nhất khiến anh có cảm giác tồn tại. Thay vì thích cảm giác được chú ý bằng những cmt chửi rủa, thì tự đi trau dồi bản thân lại đi.",2025-11-21T03:57:08.903579Z,890,6.467,Matcha Latte,CLEAN,2025-11-21T03:57:08.903579Z
954,1,Sợ nói tiếng Anh với người ngoại quốc ❌,2025-11-21T03:57:10.568384Z,891,1.14,Nguyễn Thanh Tùng,CLEAN,2025-11-21T03:57:10.568384Z
955,1,"má, ý là giờ bị flop quá nên ráng ngoi lên thở phút cuối ha gì nè?",2025-11-21T03:57:13.388257Z,892,2.395,Quang Hyy,OFFENSIVE,2025-11-21T03:57:13.388257Z
956,1,7.5 dạy 9.0,2025-11-21T03:57:14.973918Z,893,3.3,Nguyen Hong Thai,CLEAN,2025-11-21T03:57:25.476437Z
957,1,Sao mà đạp ng ta xuống dữ vậy Khá ơi. Nhai đi nhai lại quài,2025-11-21T03:57:18.598142Z,894,6.106999999999999,Bao Tran Gia,HATE,2025-11-21T03:57:28.463706Z
958,1,Mày thì trình độ đâu mà bày đặt bắt lỗi người khác,2025-11-21T03:57:32.801431Z,895,3.212,Khoa Nguyen,HATE,2025-11-21T03:57:35.288976Z
959,1,Cắn nhanh dữ bạn ơi,2025-11-21T03:57:38.378897Z,896,1.782,Dan Nguyen,CLEAN,2025-11-21T03:57:38.378897Z
960,1,Đừng đem ngta ra câu view nữa 🙂,2025-11-21T03:57:39.768521Z,897,0.919,Yen Nhi,CLEAN,2025-11-21T03:57:39.768521Z
961,1,Nồi nào nắp đo.ông địa gặp thần tài .,2025-11-21T03:57:41.374138Z,898,1.195,Tien Le,CLEAN,2025-11-21T03:57:41.374138Z
962,1,Làm vậy để chi vậy bạn? Nó đâu có thể hiện là mình giỏi hơn ai đâu. Tiêu cực hơn là tích cực đó,2025-11-21T03:57:43.791443Z,899,1.994,Trà Huỳnh,CLEAN,2025-11-21T03:57:43.791443Z
963,1,Đụ mẹ .quen được thằng nước ngoài no tưởng no ngon.bóng sơ,2025-11-21T03:57:48.048175Z,900,3.781,Tien Le,HATE,2025-11-21T03:57:48.048175Z
964,1,"Bộ Giáo dục và Đào tạo Báo Công an nhân dân Cục An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao đề nghị xem xét các video của người tên khá này. Rất hay sân si và hạ bệ người khác để kéo lượt follow. Hay lên mạng công kích các giáo viên , giảng viên khác về trình độ anh ngữ",2025-11-21T03:57:53.338669Z,901,4.77,Công Lưu Lý,CLEAN,2025-11-21T03:57:53.338669Z
965,1,"Mày lại tự ẻ fact ah, đau khi người ta không mở mồm nói đc chứ t éo gặp thằng nào đau mà phát âm sai cả. Nghĩ làm vậy là kéo thêm học viên hả bé???",2025-11-21T03:57:56.397440Z,902,2.582,Chuối Làng Yên,HATE,2025-11-21T03:57:56.397440Z
966,1,"Thầy đang chở củi vè rừng. Múa riều qua mắt thợ à, ở Mỹ mà đi dạy tiếng Mỹ.....hahaha",2025-11-21T03:58:02.683045Z,903,5.768,Sun Lam,OFFENSIVE,2025-11-21T03:58:02.683045Z
967,1,là nhà lè nhè,2025-11-21T03:58:05.128587Z,904,1.965,Trần Ngọc Thiện,CLEAN,2025-11-21T03:58:05.128587Z
968,1,Mày làm riết éo ai ưa,2025-11-21T03:58:08.088039Z,905,2.473,Nguyễn Hoài Hân,OFFENSIVE,2025-11-21T03:58:08.088039Z
969,1,Mưu đồ kế bẩn ở Việt Nam chỉ có mình ên Khá Tiếng Anh là làm được,2025-11-21T03:58:10.827116Z,906,3.001,Văn Thảo,HATE,2025-11-21T03:58:13.116396Z
970,1,Tui cảm giác là ổng sẽ mất một cái gì đó lớn lao và quan trọng. Tự nhiên tui cảm giác vậy đó.,2025-11-21T03:58:17.323989Z,907,2.926,Phong Tử Bạch Sơn,CLEAN,2025-11-21T03:58:17.323989Z
971,1,"nghe mệt lol thêm, có vớt lại đc sự iu thích của ngkhac ko?",2025-11-21T03:58:19.539609Z,908,1.743,Hân Ngọc,OFFENSIVE,2025-11-21T03:58:19.539609Z
972,1,Hoàng Thị Tuyết Nhi,2025-11-21T03:58:20.978085Z,909,0.998,Đã chỉnh sửa,CLEAN,2025-11-21T03:58:20.978085Z
973,1,KTA đang đốt phước mình tích trữ trong bao nhiêu năm 🤣🤣🤣🤣,2025-11-21T03:58:23.428092Z,910,2.02,Chuối Làng Yên,CLEAN,2025-11-21T03:58:23.428092Z
974,1,Tao có học học người Mỹ phát âm còn thằng này phát âm tào lao,2025-11-21T03:58:26.978517Z,911,3.059,Tonyvinh Ma,OFFENSIVE,2025-11-21T03:58:26.978517Z
975,1,vắt kiệt content,2025-11-21T03:58:28.731936Z,912,1.275,Nhật Minh,CLEAN,2025-11-21T03:58:28.731936Z
976,1,Có thể là hình ảnh về đền thờ,2025-11-21T03:58:30.050687Z,913,0.822,Nguyễn Văn Tiến,CLEAN,2025-11-21T03:58:30.050687Z
977,1,Thôi đủ rồi anh ơi,2025-11-21T03:58:31.237939Z,914,0.749,Nguyễn Tuấn Kiệt,CLEAN,2025-11-21T03:58:31.237939Z
978,1,Mình muốn đăng ký cho nhỏ em Nguyễn Ngọc Đức 1 slot ạ,2025-11-21T03:58:33.037450Z,915,1.372,Bảo Timus,CLEAN,2025-11-21T03:58:33.037450Z
979,1,Want You Love GIF by FUN WITH FRIDAY,2025-11-21T03:58:35.227934Z,916,1.704,Khanh Nguyen,CLEAN,2025-11-21T03:58:35.227934Z
980,1,Đúng là cọng lông nách của Huy Forum,2025-11-21T03:58:38.098117Z,917,3.068,Liêm Quang,HATE,2025-11-21T03:58:40.172385Z
981,1,Nhức đầu quá a ơi :)))),2025-11-21T03:58:42.490905Z,918,1.165,Phùng Phương,CLEAN,2025-11-21T03:58:42.490905Z
982,1,Mấy thằng Mỹ đen phát âm chuẩn ko. Nó cũng nói ào ào đó,2025-11-21T03:58:45.522508Z,919,2.592,Lê Nghĩa,CLEAN,2025-11-21T03:58:45.522508Z
983,1,"Du co hoc tieng ngoai ngu nao di nua quan trong nhat la phai hoc dung phat am khong thoi se kho tiep xuc voi nguoi ban su ma con bi coi thuong nua la khac . Co noi tieng Anh voi French accent hen gi ong moi cuoi co ta. Le Français est une belle langue mais le prononciation et la grammaire sont difficiles. Da so nguoi My qua Phap ho noi tieng Phap voi American accent , it's funny and cute. 😄",2025-11-21T03:58:51.476620Z,920,5.453,Catherine Nguyen,CLEAN,2025-11-21T03:58:51.476620Z
984,1,Mi Vo,2025-11-21T03:58:53.054106Z,921,1.1,Đã chỉnh sửa,CLEAN,2025-11-21T03:58:53.054106Z
985,1,Đây là accent của nhà báo . Họ nói đúng nhưng Trumpet cố tình không hiểu và không trả lời về câu hỏi về sự bỏ phiếu nỗ lực sát nhập tỉnh của westbank của Israel . Mấy trường hợp như này đã xảy ra và Trump đẩy cho người khác hoặc từ chối. Còn cậu này lấy hình ảnh ra đây chỉ loè những người không biết gì thui. Bớt sân si đi em trai,2025-11-21T03:58:59.847227Z,922,6.354,Tony Nguyen,CLEAN,2025-11-21T03:58:59.847227Z
986,1,Tony Ngo,2025-11-21T03:59:01.167070Z,923,0.853,Đã chỉnh sửa,CLEAN,2025-11-21T03:59:01.167070Z
987,1,"Thương Khá ghê, mấy người kia mê muội dị",2025-11-21T03:59:02.521660Z,924,0.907,Trần Duy Nam,CLEAN,2025-11-21T03:59:02.521660Z
988,1,Có thể là hình ảnh về văn bản cho biết 'Phan Minh Khả Ông bà nói cấm sai Giàu nuôi cá Khá nuôi heo Thích Phản hồi 149',2025-11-21T03:59:05.917992Z,925,2.985,Royal Cao,CLEAN,2025-11-21T03:59:05.917992Z
989,1,Troi oi nhot qua dung 12 Nam luon .sao giong tui za ne,2025-11-21T03:59:10.284924Z,926,3.897,Chi Tran,CLEAN,2025-11-21T03:59:10.284924Z
990,1,"Ù, chưa gì trong này cmt bảo 3/// ù đỉnh cao vậy. Sai thì chấp nhận và sửa đây bênh như đúng hề vãi đúng thật bò đỏ và 3/// ngang nhau bình luận cứ hể thua là lấy cái đó ra làm như yêu nước ghê, rồi trong này cũng có cmt tiểu nhân abc các thứ nữa chứ làm như có đạo đức ghê quá😂😂",2025-11-21T03:59:13.588899Z,927,2.809,Ngọc Anh Nguyễn,HATE,2025-11-21T03:59:13.588899Z
991,1,Trương Thành Đồng,2025-11-21T03:59:15.117311Z,928,1.058,Đã chỉnh sửa,CLEAN,2025-11-21T03:59:15.117311Z
992,1,Khá và cọng lông néc của anh Huy,2025-11-21T04:00:01.651613Z,929,38.505,Nguyễn Hào,HATE,2025-11-21T04:00:01.651613Z
993,1,khá gay,2025-11-21T04:00:06.492601Z,930,2.49,Anh Phuong Tran,CLEAN,2025-11-21T04:00:06.492601Z
994,1,Anh Trump hài hước vậy.,2025-11-21T04:00:09.306174Z,931,1.822,Zai Zai,CLEAN,2025-11-21T04:00:09.306174Z
995,1,"Tran Thanh Phong nếu đồng nghiệp của bạn, nhắc cái sai của bạn, là ng đồng nghiệp tốt.",2025-11-21T04:00:14.728219Z,932,3.045,Tiểu Thanh,CLEAN,2025-11-21T04:00:14.728219Z
996,1,Hien Nq,2025-11-21T04:00:16.332929Z,933,1.114,Đã chỉnh sửa,CLEAN,2025-11-21T04:00:16.332929Z
997,1,2 ngày,2025-11-21T04:00:17.541972Z,934,0.763,Lệ Trần,CLEAN,2025-11-21T04:00:17.541972Z
998,1,Suốt cuộc đời không Khá lên được 🤷‍♂️,2025-11-21T04:00:19.161340Z,935,1.173,Nguyen Hoang,CLEAN,2025-11-21T04:00:19.161340Z
999,1,Khá mặt giặc 🤡,2025-11-21T04:00:20.337614Z,936,0.738,Dũng Hoàng,CLEAN,2025-11-21T04:00:20.337614Z
1000,1,Khứa này lì thật sự,2025-11-21T04:00:21.383926Z,937,0.631,Phượng Châu,CLEAN,2025-11-21T04:00:21.383926Z
1001,1,"Có thể là hình ảnh về ‎một hoặc nhiều người, điện thoại, ô tô và ‎văn bản cho biết '‎22:29 KháTiể... Khá Tiể.. 339 .ا. 4G 60 Tham gia Top 99% Cap D2 614 X Fan Club TRAIXÁU TRAI 2021 Tâmsink Tâmsintướng tướng vyiurday khá mãi khá Thôi out cho nó mình đi mn Thảo Nhi đã tham gia Nhập...‎'‎‎",2025-11-21T04:00:26.277856Z,938,4.44,Tien Le,CLEAN,2025-11-21T04:00:26.277856Z
1002,1,"Riêng bạn lấy video của tổng thống DT làm ví dụ là thấy không hợp lý rồi, ai cũng biết ông này toàn cố ý không hiểu để bắt bẻ người khác, nhất là những người hỏi những câu bắt bẻ các chính sách của ông và nước Mỹ. Mình thấy người đặt câu hỏi cho ông DT khá dễ nghe và dễ hiểu, chỉ là ông cố tình né trả lời thôi.",2025-11-21T04:00:36.051888Z,939,9.289,Binh Anh Nguyen,CLEAN,2025-11-21T04:00:36.051888Z
1003,1,Chính xác!❤️,2025-11-21T04:00:37.556383Z,940,1.022,Thu Lam,CLEAN,2025-11-21T04:00:37.556383Z
1004,1,Đổi thành Khá sân si đc ròi,2025-11-21T04:00:39.367887Z,941,2.0540000000000003,Nguyễn Hào,HATE,2025-11-21T04:00:41.518128Z
1005,1,Đúng đúng,2025-11-21T04:00:44.245514Z,942,2.304,Thanh Nguyen,CLEAN,2025-11-21T04:00:46.698014Z
1006,1,Trang TrầnNguyễn Phan Chí PhươngNguyen Phan Chi KienNguyễn Phan Chí Phèo,2025-11-21T04:00:49.516302Z,943,1.594,Nguyễn Văn Đông,CLEAN,2025-11-21T04:00:49.516302Z
1007,1,Em chia sẻ rất hay và đúng nhe !,2025-11-21T04:00:51.019224Z,944,1.063,Tran Thanh Phong,CLEAN,2025-11-21T04:00:51.019224Z
1008,1,Bua nay Co chuyen gi muh ha Co khap noi vay em?,2025-11-21T04:00:52.717918Z,945,1.271,Mytruc Nguyenhuynh,CLEAN,2025-11-21T04:00:52.717918Z
1009,1,Thầy này nói đúng.,2025-11-21T04:00:55.000453Z,946,1.831,Như Nguyễn,CLEAN,2025-11-21T04:00:55.000453Z
1010,1,Pronunciation rất quan trọng,2025-11-21T04:00:56.768101Z,947,1.283,Hiep Nguyen,CLEAN,2025-11-21T04:00:56.768101Z
1011,1,Rất hay👍👍👍👍👍,2025-11-21T04:00:57.913668Z,948,0.698,Thu Luu,CLEAN,2025-11-21T04:00:57.913668Z
1012,1,Chào TIỂU NHÂN,2025-11-21T04:00:59.048023Z,949,1.387,Trịnh Trần Huỳnh Hiệp,OFFENSIVE,2025-11-21T04:01:01.084880Z
1013,1,"Design Middle Finger GIF by Abster, file GIF có thể chứa design, green, penguin, rain, abstract, fuck, picture, fuck you, open, young, middle finger, umbrella, rug, abster, abstractchain, rugged, quant, umbrela, umbrealla và 20 bandos",2025-11-21T04:01:04.468764Z,950,2.171,Trịnh Trần Huỳnh Hiệp,CLEAN,2025-11-21T04:01:04.468764Z
1014,1,"KHÁ SÂN SI, tập gym chi cho to con?! nhưng lòng dạ tiểu nhân đố kị.",2025-11-21T04:01:07.467156Z,951,2.513,XAespa Akyler,OFFENSIVE,2025-11-21T04:01:07.467156Z
1015,1,Mắt lươn kìa,2025-11-21T04:01:09.766640Z,952,2.41,Tien Le,OFFENSIVE,2025-11-21T04:01:11.792063Z
1016,1,"Trâm qua Anh, qua Ireland này kia nó quất cái accent là khỏi hiểu luôn chứ bày đặt :)))) Mày nghĩ tiếng Anh là của người Mỹ hả thằng đần. Tiếng Anh là của người Anh, và ngay cả người Mỹ đôi khi còn khó hiểu khi nghe Irish english hay scotish english nữa là, giọng Cockey của Adele có khi nói bọn Mỹ còn đơ mặt :)))",2025-11-21T04:01:22.707490Z,953,9.712,Kaiji Andy,OFFENSIVE,2025-11-21T04:01:22.707490Z
1017,1,Đúng vậy!,2025-11-21T04:01:23.993792Z,954,0.762,Vô Tư,CLEAN,2025-11-21T04:01:23.993792Z
1018,1,Như Bong giấc mơ mỹ hả :)),2025-11-21T04:01:25.206480Z,955,0.779,Ngọc Thương,CLEAN,2025-11-21T04:01:25.206480Z
1019,1,"Làm màu, từ thiện k ai chụp quay. Chụp hình qua phim chi vậy?",2025-11-21T04:01:27.179554Z,956,1.516,Minh Thy Nguyen,CLEAN,2025-11-21T04:01:27.179554Z
1020,1,"Diễn tốt , cắt.",2025-11-21T04:01:28.887142Z,957,1.215,Mạnh Hà,CLEAN,2025-11-21T04:01:28.887142Z
1021,1,"Rặn quá nên mặt chị hơi đỏ nhỉ,mà kh thấy giọt nước mắt nào cả🙄",2025-11-21T04:01:31.970628Z,958,2.621,Nhi Nguyễn,OFFENSIVE,2025-11-21T04:01:31.970628Z
1022,1,Làm hình ảnh thì cũng tốt hơn là mấy ng đéo làm gì cứ ngồi đó trách + còn mấy ng ở đó mồm thì nói nhưng vẫn đứng đó đợi nhận phần ?,2025-11-21T04:01:37.767934Z,959,5.221,Su Cường,OFFENSIVE,2025-11-21T04:01:37.767934Z
1023,1,"Ai nói câu này chỉ khổ những người đang đợi nhận quà chứ đc cái gì đâu, đến lúc ko ai cho nữa thì cái hình ảnh nghèo khổ có mài ra ăn đc ko? Dù cho người ta lợi dụng một chút hình ảnh nghèo khổ của mình nhưng mình cũng nhận lại đc những thứ cần thiết thì tại sao lại ko làm? Đâu ai cấm cản lấy từ thiện để làm hình ảnh, ai làm trong thầm lặng thì vẫn cứ làm, cái này tùy mỗi người, chỉ cần minh bạch số tiền từ thiện và làm tốt cho người dân là ok lắm rồi.",2025-11-21T04:01:49.001638Z,960,10.727,Nlk Nguyen,CLEAN,2025-11-21T04:01:49.001638Z
1024,1,cứu vật vật trả ơn cứu nhơn nhơn trả oán,2025-11-21T04:01:50.877386Z,961,1.374,Trần Hữu,CLEAN,2025-11-21T04:01:50.877386Z
1025,1,"Ta nói khóc nhìn nó quằn quại nó đau khổ...mà ta nói k có miếng nước mắt nào, rặn quá rặn mới ra được tí nước mắt 😂",2025-11-21T04:01:55.808170Z,962,4.409,Yến Như,CLEAN,2025-11-21T04:01:55.808170Z
1026,1,Có oan ko nhỉ!,2025-11-21T04:01:57.487983Z,963,1.182,Nguyễn Kim,CLEAN,2025-11-21T04:01:57.487983Z
1027,1,Nói chuẩn tim đen nên khóc,2025-11-21T04:01:59.140272Z,964,1.181,Tâm Trung,CLEAN,2025-11-21T04:01:59.140272Z
