clean_text,label_id
"thứ đĩ_thoã , nhìn mặt biết chuyên đi cắm_sừng chồng rồi , ghê_tởm vl !",2
"con mụ mặt lồn , vừa xấu vừa ngu còn thích thể_hiện , về nhà mà soi gương đi !",2
"mày đúng cái thứ đĩ_điếm hèn_hạ , loại người như mày chỉ nên chết đi thôi !",2
"thằng chó , mày nghĩ mày ai mà dám phán_xét người khác ? cút mẹ mày đi !",2
"đúng lũ óc cặc , tụi mày chỉ xứng_đáng làm nô_lệ tao thôi , đồ ngu !",2
"cái bọn lừa_đảo , lũ chó_má này sao chưa bị tống_cổ vào tù hết đi ?",2
"con đĩ già , nhìn cái mặt thấy muốn ói rồi , đúng thứ dâm_dục bẩn_thỉu !",2
"thằng loser , cả đời ăn_bám , đúng phế vật , sống làm gì chật đất !",2
"địt mẹ cái lũ bắc kỳ ăn_cướp , bóc_lột , toàn bọn lươn_lẹo địt con mẹ .",2
"mấy con đĩ giật chồng nhìn tởm_lợm vô cùng luôn , loại này nên biến khỏi xã_hội đi .",2
"thằng gay biến_thái kia đừng làm ô_uế mắt tao , kinh_tởm vãi .",2
"đám nam kỳ chỉ được_cái ba xạo , làm màu , đéo trình_độ gì hết .",2
"cái lũ phản_động , bán_nước kia đáng bị tử_hình hết , chó_má .",2
"mấy con mập_ú như lợn mà cũng đòi lên mạng khoe thân , nhục_nhã vô cùng luôn .",2
"con đĩ chó này chắc lại dùng thân_xác để lên được vị_trí này , bẩn_thỉu .",2
"mấy thằng nhà_quê nghèo_hèn thì biết cái clg mà đòi ý_kiến , cút về chuồng đi .",2
"địt_mẹ cái bọn phật tử đạo_đức giả , sống toàn lừa_lọc người khác .",2
"cái đảng này toàn lũ tham_quan ô lại , chỉ giỏi vơ_vét dân , chết hết đi .",2
"thằng mặt lồn này nhìn thấy ghét rồi , đéo hiểu sao vẫn người hâm_mộ .",2
"mấy con đàn_bà chỉ được_cái õng_ẹo , vô_dụng vô cùng luôn , chả làm được trò_trống gì .",2
"bọn công_an chỉ giỏi bắt_nạt dân_nghèo , ăn hối_lộ , khốn_nạn vô cùng luôn .",2
"cái lũ chuyển giới bệnh_hoạn , nhìn thấy kinh_tởm , đừng xuất_hiện nữa .",2
"mấy thằng nghệ_sĩ hài nhảm_nhí , diễn như con cặc mà cũng đòi nổi_tiếng , óc chó .",2
"con đĩ mẹ nó nên bị đánh tàn_phế vì cái tội lừa_đảo , mất_dạy .",2
"mấy thằng fan cuồng ngu_độn , thần_tượng cái thằng chó má đó thì cũng chỉ lũ tinh_trùng khuyết_tật .",2
"đám phóng_viên chỉ giỏi bóp_méo sự_thật , câu view rẻ_tiền , địt mẹ loại này .",2
"thằng quản_lí tệ_bạc kia nên bị sa_thải , đày đọa nhân_viên như súc_vật .",2
"cả dòng_họ nhà con này toàn lũ ăn_hại , sống ký_sinh , gieo_rắc tai_họa xã_hội .",2
"địt mẹ cái lũ bắc kỳ chó_đẻ , cút về quê mà sủa đi .",2
"mấy thằng nam kỳ óc chó , đéo biết gì thì câm mẹ mồm vào .",2
"cái bọn súc_vật này chỉ giỏi phá_hoại , chết hết đi xã_hội đỡ bẩn .",2
"thằng ml ad ngu như bò , đăng bài như lồn , xóa_kênh đi .",2
"con đĩ này bày_đặt làm màu , nhìn ghê vô cùng luôn , phẫu_thuật thẩm_mỹ lỗi à ?",2
"mấy thằng bê đê biến_thái , cút ra khỏi mắt tao , nhìn kinh_tởm .",2
"địt mẹ cái bọn làm chính_trị , toàn lũ lừa_đảo ăn_hại đất_nước .",2
"con ả này nhìn mặt thấy chó_má , loại rẻ rách đéo xứng_đáng sống .",2
"đám cờ hó fan cuồng , idol chúng_mày thứ rác_rưởi , óc chó hết lượt .",2
"thằng mất_dạy , vô_học , bố_mẹ mày đẻ ra mày phí cơm phí gạo .",2
"cái bọn lợn béo ị này , làm cái đéo gì cũng chậm_chạp , vô_dụng vô cùng luôn .",2
"mấy đứa vô_đạo_đức , sống như chó chết , đéo có_nhân_tính .",2
"địt mẹ mấy thằng_cha_cố lừa_bịp , chỉ giỏi dụ_dỗ con_chiên , toàn lũ khốn_nạn .",2
"con phò này suốt ngày đăng mấy cái ảnh lồ_lộ , vô liêm_sỉ vô cùng luôn , đéo não à .",2
"thằng óc chó này , nhìn mặt thấy ngu_đần , đéo làm được tích_sự gì .",2
"mấy con giặc cái suốt ngày than_vãn , vô_dụng vô cùng luôn , chỉ biết ăn_bám .",2
"đcm cái lũ lãnh_đạo ngu như chó , ăn_hại đất_nước , phá_hoại dân_tộc .",2
"loại người như mày chỉ đáng bị khinh_bỉ , chết mẹ đi rảnh nợ .",2
"thằng phản_động chó_má , cút khỏi đất_nước này , đừng làm bẩn nữa .",2
"cái bọn mày cả dòng_họ đều súc_vật , đéo bằng con chó .",2
"thằng bắc kỳ chó này , về mà bú sữa mẹ đi chứ bày_đặt thượng_đẳng .",2
mấy con phò nam kỳ chỉ giỏi đi giật chồng người khác thôi .,2
"địt mẹ cái lũ lgbt bệnh_hoạn , nhìn ngứa_mắt vô cùng luôn .",2
"cái bọn grabber nghèo_hèn , đòi_hỏi cái lồn gì lương cao ?",2
"mấy con_mẹ béo ú xấu_xí , bày_đặt mặc đồ gợi_cảm nhìn tởm_lợm .",2
"bọn dân miền trung toàn lũ bủn_xỉn , keo_kiệt như chó .",2
"địt mẹ cái lũ idol tiktok nhảm lồn , làm_trò mèo vớ_vẩn để câu fame .",2
thằng nào ủng_hộ cái chính_sách xàm lồn này thì cút mẹ ra khỏi đây đi .,2
"mấy con đàn_bà chỉ được_cái chửa đẻ rồi ăn_bám chồng , vô_dụng vô cùng luôn .",2
"đám quan_chức ăn_bẩn , tham_nhũng , sớm_muộn gì cũng bị trời tru đất diệt .",2
"cái lũ rặt dân tỉnh_lẻ ngu_dốt , làm gì cũng hỏng , chỉ tổ gánh nặng xã_hội .",2
"thấy mấy đứa con_nít bây_giờ hư_hỏng vô cùng luôn , chắc con mấy thằng_cha_mẹ vô_học .",2
"mấy thằng gay bẩn_thỉu , biến_thái , làm ô_uế cả cộng_đồng .",2
"con đĩ chó đó mặt_dày vô cùng luôn , cướp người_yêu bạn thân mà còn vênh_váo .",2
"đám người tàn_tật bày_đặt đòi quyền_lợi , sống ăn_hại xã_hội .",2
"thằng da đen này nhìn thấy ghét rồi , về châu phi mà ở đi .",2
"mấy con nhỏ lẳng_lơ , hám tiền , chỉ giỏi bán_thân nuôi miệng .",2
"lũ nhà giàu khinh người , coi thiên_hạ như rác_rưởi , đúng đồ súc_vật .",2
"bọn dân_tộc_thiểu_số ngu_dốt , lạc_hậu , chỉ biết làm mấy trò mê_tín dị_đoan .",2
"địt mẹ mấy thằng đàn_ông yếu sinh_lý , vô_dụng , chỉ tổ làm khổ vợ_con .",2
"địt mẹ cái lũ bắc kỳ ra dẻ , sống chó chết . ngu thì im đi !",2
"con nam kỳ chó_đẻ , mồm lúc_nào cũng sủa . đúng cái giống mọi_rợ !",2
"mấy con đàn_bà làm clg cũng dở , não cá_vàng chỉ biết đẻ với shopping . vô cùng luôn !",2
bọn đàn_ông như mày chỉ giỏi vũ_phu với bợ_đít . đáng khinh_bỉ vô cùng luôn !,2
"cái lũ mê_tín dị_đoan , đạo_giáo chó_má . ngu như lợn mà cũng tin !",2
"mấy thằng hồi giáo khủng_bố , giết người không ghê tay . cút về hang đi !",2
"đúng cái đám bò đỏ , bị nhồi_sọ đến ngu_muội . tư_duy không !",2
"bọn phản_động chó_má , bán_nước hại dân . đáng bị diệt sạch !",2
con đĩ lồn này xấu như ma_cấu mà cứ thích khoe . nhìn muốn đấm vào mồm !,2
thằng mập_ú như lợn mà bày_đặt làm hot_boy . nhìn muốn ỉa vào mặt !,2
"đám nghèo_hèn , sống ăn_bám xã_hội . đéo làm được clg ra_hồn !",2
"lũ nhà giàu tham_lam , bóc_lột sức lao_động . rồi cũng ngày nghiệp quật chết mẹ !",2
"mấy con idol flop , hát như con cặc mà vẫn fan . nhìn mà tởm vô cùng luôn !",2
"con influencer này bán hàng toàn lừa_đảo , đúng loại súc_vật !",2
"thằng pê đê biến_thái , sống trái tự_nhiên . cút khỏi tầm_mắt tao đi !",2
"mấy con les lồn nhìn kinh_tởm vãi , không biết đẻ thì câm mồm !",2
cái loại mày đúng đồ rác_rưởi xã_hội . sống chi chật đất !,2
lũ ngu_dốt này mà cũng đòi lên_tiếng . não bằng hạt đậu !,2
"bọn này làm cái con cặc gì cũng hỏng , đúng phá_hoại . đừng động vào !",2
"địt mẹ cái fanclub toàn bọn trẻ trâu ngu_si , bảo sao idol nó cũng thế !",2
"địt mẹ lũ bắc kỳ óc chó , về quê mà ăn rau_má chấm mắm đi !",2
con đ * này chỉ giỏi bày trò câu_kéo đàn_ông thôi chứ tài_cán mẹ gì .,2
"thằng gay lọ bệnh_hoạn , biến_thái cút ra khỏi đây đừng làm dơ mắt tao !",2
cái lũ fan cuồng ngu_dốt này đúng chỉ biết cào phím bênh idol .,2
"nhìn mặt thằng đó thấy ghét , đúng quân ăn_hại xã_hội .",2
"mấy đứa nhà_quê lên thành_phố làm_trò_hề , buồn_cười vãi .",2
"bọn đạo_đức giả , đội_lốt con_chiên ngoan_đạo nhưng toàn lũ lừa_đảo tiền thiên_hạ .",2
con súc_vật này nên đi chết đi đừng làm khổ gia_đình với xã_hội nữa .,2
"địt mẹ lũ con_gái chỉ biết đào_mỏ , vô_dụng vô cùng luôn ra , làm được cái gì ngoài việc tiêu tiền đàn_ông .",2
"thằng rác_rưởi này chỉ tổ làm ô_uế xã_hội , sớm_muộn gì cũng bị quả_báo thôi .",2
mấy thằng nam kỳ chó ghẻ chỉ giỏi đi lừa_đảo thôi chứ làm được cái tích_sự gì đâu .,2
"thằng bê đê này làm_nhục cả dòng_họ , đúng đồ bệnh_hoạn không tiền_đồ .",2
con đĩ_điếm này chắc_chắn loại chuyên cặp_kè đại_gia để moi tiền .,2
"lũ mọi_rợ này không biết văn_minh gì , chỉ giỏi phá_hoại công .",2
"mấy thằng đàn_ông bây_giờ toàn loại hèn_hạ , vô_dụng , chả chí tiến_thủ .",2
"nhìn cái mặt nó thấy sự giả_tạo , đồ mất_dạy không ai dạy_dỗ .",2
chỉ mấy con chó mới tin lời bọn tà_đạo lừa_đảo này .,2
"thằng loser này cả đời chỉ biết ăn_bám vợ , đúng đồ hèn_nhát .",2
"con les bệnh_hoạn , nhìn thấy ghê_tởm rồi còn bày_đặt yêu_đương .",2
"mấy con phò tiktok bớt làm_trò mèo câu view lại đi , nhìn phát ói chứ đẹp_đẽ gì đâu .",2
"đcm lũ bắc kỳ chó_má , về quê mà ăn_cám đi .",2
"mấy con đĩ nam kỳ , chỉ giỏi giả_tạo .",2
"cái loại miền trung bủn_xỉn , sống đéo có_tình người .",2
con đàn_bà như mày chỉ biết đi giật chồng người khác .,2
"thằng bê đê dơ_bẩn , biến_thái vô cùng luôn .",2
"cái thằng mặt lồn , nhìn thấy muốn đấm .",2
"đcm mày đúng rác_rưởi xã_hội , ăn_hại vl .",2
"lũ chó_đẻ này , sống chỉ tổ làm bẩn đất_nước .",2
"thằng ngu như chó , óc bò mà cũng bày_đặt .",2
"mấy thằng súc_vật , chết mẹ đi đỡ chật đất .",2
cái loại mất_dạy như mày thì chỉ đáng_ra đường ăn_xin .,2
"đám công_an chó , chỉ giỏi ăn hối_lộ dân .",2
"bọn quan_chức tham_nhũng , ăn hết tiền dân thì cút mẹ đi .",2
"con đĩ bán hàng online , toàn lừa_đảo người_ta .",2
"mày đúng đồ vô_dụng , phế vật gia_đình .",2
"thằng béo ú lợn_lòi , nhìn tởm_lợm vl .",2
"con nghèo_hèn , cút xéo khỏi đây đi , đừng làm_phiền .",2
"cái lũ khốn_nạn , chỉ giỏi gây_chuyện .",2
"mày đúng thằng đần_độn , ai nhìn cũng khinh .",2
"đám nghệ_sĩ rẻ_tiền , chỉ giỏi làm_trò lố .",2
"địt mẹ cái lũ bắc kì keo_kiệt bẩn_thỉu , ở đâu cũng phá_hoại .",2
"con phò này nhìn mặt thấy ghét , đúng hạng lăng_loàn .",2
"thằng nào ủng_hộ bọn đó thì đúng thằng ngu , óc chó .",2
"mấy con đàn_bà yếu_đuối chỉ được_cái ăn_bám , làm_trò mèo .",2
"đcm bọn đạo_giáo toàn lũ mê_muội , lừa_đảo .",2
"nhìn cái mặt thằng đó muốn đấm vỡ mồm , đúng loại súc_vật .",2
"mấy thằng nam kì chỉ được_cái nói_phét , chả làm_nên trò_trống gì .",2
"con này chắc phò rồi , tối nào cũng thấy đi với đại_gia khác nhau .",2
"đúng lũ vô_học , chỉ giỏi phá_hoại công .",2
"mấy con lgbt biến_thái , nhìn kinh_tởm vãi l * nó .",2
"địt mẹ thằng sếp như c * tao , ăn_hại chỉ biết bóc_lột nhân_viên .",2
"cái lũ nhà giàu khinh người , coi_thường_dân_nghèo .",2
"bọn mày im mồm đi , đúng lũ ăn_không ngồi rồi .",2
"thằng đó đúng đồ phản_quốc , bán_đứng đồng_bào .",2
"mấy con mập_ú nhìn kinh vô cùng luôn , sao không đi mà giảm cân đi .",2
"địt mẹ cái chính_quyền như l * nó , chỉ giỏi làm khổ dân .",2
"con này chảnh chó vô cùng luôn , nhìn mặt muốn tát mấy cái .",2
"lũ miền trung toàn loại bủn_xỉn , sống chật_vật .",2
"mấy thằng hám gái chỉ giỏi lừa_lọc , biến_thái .",2
"cái bọn fan cuồng này đúng ngu_si , bảo sao bị dắt_mũi .",2
"địt mẹ cái lũ bắc kì chó_má , cút hết về mà ăn rau_má đi !",2
"con đ * này mày đúng đồ vô_học , đéo hiểu sao lại có_thể lọt vào đây được .",2
mấy thằng pê đê gay lọ cút mẹ hết đi xã_hội đỡ bẩn mắt !,2
"địt_mẹ thằng quan_chức thối_nát , tham_nhũng đến mức này mà vẫn nhởn_nhơ .",2
"cái bọn nam kì toàn lười_biếng , ăn_bám giỏi .",2
con bitch này chắc bị thằng nào chơi chán rồi nên mới lên đây sủa linh_tinh .,2
"mày nhìn cái mặt_mày xem , đúng kiểu chó chê mèo lắm lông , đéo ra thể_thống gì .",2
"lũ mọi_rợ vùng_cao óc chó , cấm tụi mày xuống phố làm gì bẩn sài_gòn !",2
"đồ con đĩ rẻ_tiền , mày nghĩ mày ai mà dám phán_xét tao ?",2
"thằng ngu , não tàn , học_hành thì dốt_nát mà thích lên_giọng dạy_đời .",2
"tụi mày đúng cái lũ cộng_sản chó_đẻ , phá_hoại đất_nước .",2
"con đĩ mẹ mày , câm mồm đi trước khi tao tìm đến tận nhà mày .",2
"mấy thằng_cha đạo_đức giả , toàn ra_vẻ thánh_thiện mà bụng toàn chứa quỷ dữ .",2
"cái lũ thất_bại , ăn_không ngồi rồi mà còn bày_đặt chửi người khác .",2
"thằng mọi đen , cút mẹ mày về châu phi mà sống , ở đây làm gì chật đất .",2
"địt_mẹ con bitch , mày còn sống trên đời làm gì phí oxy thế ?",2
"lũ phật tử giả_tạo , chỉ biết niệm phật ngoài_miệng còn tâm_địa độc_ác vô cùng luôn .",2
"mày đúng con súc_vật , đéo bằng con chó nhà tao .",2
"địt mẹ cái lũ dân đen ngu_dốt , chỉ biết ăn với đẻ chứ làm được cái vẹo gì đâu .",2
"thằng_cha đạo_sĩ lừa_đảo , cút mẹ mày đi trước khi tao lôi mày ra_công_an .",2
"bọn bắc kì chó_đẻ , cút về quê đi .",2
"con đĩ lồn này chắc lại đi giật chồng người_ta_đây mà , địt con mẹ .",2
"cái lũ dân_tộc_thiểu_số này chỉ biết ăn_bám , vô_dụng vô cùng luôn .",2
"mấy thằng pê đê bệnh_hoạn , nhìn thấy ghê_tởm r địt con mẹ .",2
"cái lũ phản_động chó_má , cút ra khỏi vn ngay .",2
"mấy thằng_cha đạo_đức giả , lừa_đảo con nhang đệ_tử , địt mẹ .",2
"con mập lùn béo ú này nhìn ghê_tởm vô cùng luôn , ai mà chịu nổi .",2
"thằng què cụt vô_dụng , chỉ biết làm khổ người khác .",2
"cái bọn nhà giàu khốn_nạn , sống mà chỉ biết chèn_ép người nghèo , địt mẹ .",2
"mấy thằng công_an bẩn_thỉu , chỉ biết ăn hối_lộ , địt mẹ .",2
"mấy bà_già lẩm_cẩm , hết thời rồi thì về_vườn đi , đừng ra đường nữa .",2
"cái bọn trẻ trâu mất_dạy , chỉ biết phá làng phá xóm .",2
"cái lũ ngoại bang chó_đẻ , về nước chúng_mày đi , đừng làm bẩn đất vn .",2
"thằng_cha ca_sĩ đó hát như lồn mà cứ tưởng mình hay , địt mẹ .",2
"fan clb đó toàn lũ đầu trộm đuôi cướp , địt mẹ .",2
"địt mẹ cái lũ vô_học , không biết cái lồn gì cũng sủa bậy .",2
"cái con ngu này chắc éo não , nói_chuyện như cái lol .",2
"thằng mất_dạy này đi lừa_đảo người khác , sống thế này chắc chết không toàn thây .",2
"cái bọn nó ăn_cướp người dân , địt mẹ phải xử_tử hết .",2
"bọn nam kì súc_vật , ăn_nói vô văn_hóa .",2
"địt mẹ con ml này xấu vô cùng luôn ra mà cứ thích lên mạng làm màu , nhìn ghét vô cùng luôn",2
"mấy thằng bắc kỳ nói_chuyện nghe như c * c , về quê mà nói địt mẹ",2
"con đ * đó làm l * gì mà nổi_tiếng được nhỉ , chắc ngủ với ai rồi chứ tài_năng con cặc gì",2
"mấy đứa bê đê đúng lũ bệnh_hoạn , nhìn thấy ghê_tởm rồi",2
"thằng_cha kia đúng loại chó_săn bọn tư_bản , bán_nước hại dân địt mẹ",2
"địt mẹ lũ fan cuồng ngu_dốt , thần_tượng bọn mày đúng đồ rác_rưởi",2
"mấy con_mẹ bán hàng online toàn lũ lừa_đảo , đéo tâm tí nào",2
"đúng lũ nam kỳ ăn_nói bố_láo , nghe muốn đấm vào mồm",2
"cái lũ nghệ_sĩ giờ toàn một lũ vô_học , làm_trò_hề thiên_hạ coi thôi",2
"con đĩ kia sao không chết mẹ đi đỡ chật đất , nhìn mặt thấy ghét",2
"mấy thằng nhà giàu bố_láo , tiền nhiều mà nhân_cách như c * tao",2
"thứ mặt lồn này mà cũng người_yêu được à , gu mặn vc",2
"địt mẹ cái bọn làm chính_trị toàn lũ tham_nhũng , ăn_cướp dân",2
"thứ lgbt bệnh_hoạn , làm ô_uế xã_hội , biến_thái vc",2
"mấy thằng ả rập ăn_mày , toàn khủng_bố phá_hoại hòa bình thế_giới",2
"con chó này đúng loại mất_dạy , không biết dạy_dỗ con_cái",2
"thứ đàn_bà chỉ biết hở_hang , nhìn phát tởm",2
"địt mẹ cái lũ vô_thần , không đạo_đức , sống như súc_vật",2
"mấy thằng đi xe_máy cùi bắp hay vượt đèn_đỏ , chết mẹ đi đỡ chật đường",2
"cái bọn hâm_mộ idol hàn xẻng đúng lũ ngu_si , phát cuồng vì mấy thằng gay",2
"thằng / con này đúng lũ bắc kỳ óc chó , dm chúng_mày .",2
"mấy đứa bê đê ẻo_lả nhìn ghét vô cùng luôn , đúng loại biến_thái .",2
con đĩ lồn này chắc chuyên đi giật chồng ngta hả mày ? nhìn mặt thấy r .,2
"thằng ml này thằng nào mà phát_biểu ngu vô cùng luôn , đúng lũ óc chó .",2
"cái lũ nam kỳ mọi_rợ , chỉ biết ăn_chơi phá làng phá xóm .",2
"địt mẹ lũ tín_đồ tôn_giáo xàm lồn , mê_tín dị_đoan vô cùng luôn .",2
"mấy con_mẹ béo ú xấu_xí mà đòi mặc đồ sexy , nhìn mắc ói .",2
"mày đúng thứ súc_vật vô liêm_sỉ , chết mịa đi rảnh nợ .",2
cái loại đàn_bà ham tiền như mày thì cả đời cũng chỉ con đĩ rách thôi .,2
"địt mẹ lũ chúng_mày phản_động , cút khỏi đất_nước này đi .",2
"thằng pê đê biến_thái kia , nhìn ghê_tởm vãi lồn .",2
"đúng lũ miền trung keo_kiệt bủn_xỉn , chẳng làm được tích_sự gì .",2
"cái con phò này nhìn dơ vô cùng luôn , chắc đi_khách đêm nào cũng .",2
"mấy thằng đàn_ông yếu sinh_lý mà bày_đặt ra_vẻ , đúng phế vật .",2
"lũ bắc kỳ chó_má , chỉ biết lừa_đảo chứ làm được gì đâu .",2
"con_mẹ này chắc già rồi mà còn thích đú_đởn , xấu như ma mà bày_đặt .",2
"địt mẹ cái lũ lgbt bệnh_hoạn , làm hỏng xã_hội .",2
"thằng lol này ngu vô cùng luôn , chắc óc chó nên mới phát_biểu như_vậy .",2
"mấy con nhỏ ế_ẩm , xấu ma chê quỷ hờn như chúng_mày thì chó nó lấy .",2
"cái lũ dân_tộc_thiểu_số kém văn_minh , đúng lạc_hậu .",2
"địt_mẹ cái lũ bắc kỳ chó , ăn_cướp chuyên_nghiệp quen rồi .",2
"mấy con đĩ dẩm lồn miền nam , bày_đặt làm sang , nhìn mà ghê_tởm .",2
"thằng ngu lồn này chỉ giỏi phá_hoại , đúng đồ ăn_hại xã_hội .",2
"cái bọn quan_chức tham_nhũng , ăn dân không chừa một xu , chết hết đi .",2
"mấy con bóng chó tởm_lợm , nhìn thấy muốn nôn rồi .",2
"đúng đồ đàn_bà óc chó , chỉ biết tiêu tiền rồi bám váy thôi .",2
"thằng đàn_ông đéo chí , chỉ được_cái mồm điêu_ngoa , cút mẹ mày đi .",2
"cái lũ dân tỉnh_lẻ bẩn_thỉu , về quê bú đất đi đừng lên thành_phố làm dơ .",2
"mấy thằng theo đạo kia toàn bọn lừa_đảo , đạo_đức giả vô cùng luôn .",2
"bọn nhà giàu khinh người , rồi cũng ngày chết không chỗ chôn đâu .",2
"địt mẹ cái mặt lồn mày nhìn thấy ghét , nên biến mất khỏi trái_đất này đi .",2
"cái lũ vô_học này , sủa bậy trên mạng mà không biết nhục gì à ?",2
"thằng súc_vật này chỉ biết gáy , đéo làm được cái tích_sự gì .",2
"con mụ kia đúng loại hồ_ly_tinh , chỉ giỏi quyến_rũ đàn_ông .",2
"cả cái dòng_họ nhà mày đều lũ khốn_nạn , đéo ai ra gì cả .",2
"mấy con bán hàng online dẩm lồn , nghĩ mình mẹ thiên_hạ à , bán quần_đùi chó .",2
"bọn mày cái thứ cặn_bã xã_hội , sống làm gì chật đất ra .",2
"nhìn mặt thằng này biết ngay loại trộm_cắp , nên tống vào tù đi .",2
"mấy thằng fan hâm_mộ ngu_si , thần_tượng một đứa vô_dụng như mày .",2
đứa nào mà tin vào cái loại mê_tín dị_đoan như mày thì đúng óc chó hết .,2
"mấy thằng b * c kỳ ăn_nói vô_duyên vl , đúng lũ mọi_rợ .",2
"con đĩ chó này chuyên đi giật chồng người khác , đáng bị đánh chết .",2
"cái lũ nó * mày kỳ chúng_mày đúng óc cứt , phá_hoại hết mọi thứ .",2
"nhìn cái mặt nó ghê_tởm vô cùng luôn , đúng loại súc_vật hèn_hạ .",2
thằng mập lợn này ăn hết phần thiên_hạ à ? cút mẹ mày đi !,2
"địt mẹ lũ đàn_bà chỉ giỏi bám váy đàn_ông , vô_dụng vl .",2
cả nhà mày chết hết đi xã_hội này đỡ chật đất !,2
mấy con_nghiện_hút_chích này thì xứng_đáng chết mục xương .,2
thằng ngu này thì làm được cái đéo gì ngoài phá_hoại ?,2
"tụi nó toàn lũ ăn_hại xã_hội , địt mẹ cút hết đi .",2
"con này nhìn biết loại đ * điếm , vô_học vô hạnh .",2
"đúng lũ nhà_quê , cái gì cũng không biết , ngu_dốt .",2
"mấy thằng gay pê đê này làm ô_uế xã_hội , cút hết đi .",2
cái thứ rác_rưởi như mày thì sống làm gì chật đất .,2
"con mắm này bày_đặt làm sang , nhìn ghê_tởm vô cùng luôn .",2
"thằng khốn_nạn này làm gì cũng thất_bại , đúng đồ bỏ đi .",2
mày cứ nói đi rồi cả nhà mày sẽ gặp quả_báo đéo sai .,2
cái lũ tôn_giáo cực_đoan này nên bị tiêu_diệt hết .,2
"mấy đứa trẻ trâu này ngu_si đần_độn , không biết suy_nghĩ .",2
"mày đồ súc_vật , đéo bằng con chó con mèo nhà tao .",2
"địt mẹ con nhỏ kia nhìn mặt thấy ghét rồi , loại đú_đởn câu view .",2
"cái lũ bắc kỳ chó_đẻ , toàn bọn lừa_đảo ăn_bám .",2
"thằng ml streamer này chỉ giỏi nói_phét , diễn sâu vô cùng luôn .",2
"bọn lgbt biến_thái , nhìn mà ghê_tởm , đúng bệnh_hoạn .",2
"mấy con phò chỉ giỏi giật chồng người khác , địt mẹ chúng_mày .",2
"đúng lũ quan_chức óc chó , tham_nhũng hết tiền dân .",2
"nhìn mặt thằng đó thấy lươn_lẹo rồi , đúng cái loại khốn_nạn .",2
"mấy thằng nam kỳ chỉ được_cái võ mồm , ngu như bò .",2
con mụ này chắc bị chó ỉa vào não hay sao mà phát_biểu ngu vô cùng luôn .,2
"bọn dân_tộc_thiểu_số toàn lũ ăn_hại , kéo lùi đất_nước .",2
"địt mẹ cái thể_loại con_gái ham tiền , chỉ giỏi bám đít đại_gia .",2
"thằng phản_động bán_nước chó_má , mày xứng_đáng bị bóc lịch .",2
"mấy đứa nhà giàu vênh_váo , tưởng tiền muốn làm gì thì làm à ?",2
"bọn nó đúng cái lũ súc_vật không não , chỉ biết phá_hoại .",2
"nhìn cái mặt con mụ giáo_viên đó mà thấy ghét , đúng đồ phù_thủy .",2
"địt mẹ cái lũ người ăn_mày lười_biếng , chỉ giỏi ăn_xin thôi .",2
"thằng này đúng kiểu bố đời , nhìn mặt muốn đấm vỡ mồm .",2
"mấy đứa theo đạo đó toàn bọn cuồng_tín , đầu_óc mê_muội .",2
"cái bọn fan cuồng ngu_xuẩn , thần_tượng cái lũ rác_rưởi .",2
"con ml này ăn_mặc hở_hang như đĩ , đúng loại hết thuốc chữa .",2
"thằng lồn này phát_biểu ngu vô cùng luôn , đúng lũ óc chó !",2
"đcm con đĩ bắc kỳ , về mà bú cặc cha mày đi !",2
"mấy con đĩ nam kỳ chỉ được_cái ăn_chơi đú_đởn , làm đéo gì nên hồn !",2
cái giống lgbt tụi bay_biến hết đi xã_hội đỡ thối !,2
"thằng mặt lồn này nhìn hãm lone vô cùng luôn , đúng dân vô_học !",2
"mày thằng ăn_hại , sống chi phí cơm_gạo vậy thằng chó_đẻ !",2
"cái lũ nghệ_sĩ rác_rưởi , chuyên đi làm_trò_hề mua_vui rẻ_tiền !",2
"đúng đồ con chó , sống chỉ biết liếm lồn người khác thôi à ?",2
"mấy thằng đàn_ông bây_giờ toàn loại yếu sinh_lý , chỉ được_cái mồm !",2
con đĩ này chắc bán_thân nuôi mồm nên mới lắm tiền vô cùng luôn !,2
"đồ quỷ cái , sống ác như mày thì chết mẹ đi rồi !",2
"đúng lũ óc lợn , mỗi việc đấy cũng làm không xong , cút hết đi !",2
"mày câm mồm đi thằng súc_vật , phát_biểu ra nghe chỉ muốn đấm vào mồm !",2
cái thứ dơ_bẩn như mày mà cũng đòi lên_tiếng à ? cút về chuồng đi !,2
"địt mẹ bọn con_gái , suốt ngày õng_ẹo làm màu , nhìn ngứa_mắt vô cùng luôn !",2
"thằng nghèo_hèn rách_nát , bày_đặt xàm lồn , về xin tiền má mày đi !",2
"cái lũ dân tỉnh_lẻ , lên thành_phố chỉ biết phá_hoại thôi !",2
"nhìn mặt_mày thấy ghét rồi , đúng cái loại ăn_bám xã_hội !",2
mày nghĩ mày ai mà dám dạy_đời ? đồ chó_má !,2
"địt_mẹ thằng ngu , câm mồm lại đi , bố nghe mày nói phát ói !",2
"thằng lol này nhìn mặt thấy đéo ưa nổi rồi , đúng loại vô cùng luôn .",2
"mấy con phò miền tây hở_hang câu like , đéo liêm_sỉ .",2
"đúng cái lũ bắc kỳ óc chó , về quê mà gặm cỏ đi .",2
"con đĩ này chắc_chắn loại tiểu tam giật chồng người khác , địt mẹ nó .",2
thằng nào fan thằng ca_sĩ lồn này đều một lũ ngu học .,2
"đúng lũ nam kỳ chó_má , ăn_nói cục_súc vô cùng luôn .",2
