clean_text,label_id
"mà tới , facebook từ 2009 lồn 2013 mới bắt_đầu chạy qc vãi nói live bán 10 năm nay không xạo lồn quá 😀_dạ",1
chủ_lực đấy,0
lửa mới khói . cũng như vụ tiên lãng hải phòng mà thôi . chết oan bọn 🐕 tham_lam ăn_cướp,2
tran dan tien bo . moi gia nhap dcs .,0
mốt bể bánh_xe giữa đường cũng bị phạt ! lý_do bể bánh dắt bộ gây cản_trở giao_thông_k,0
peter nguyen mày mún cô my hay ba gà : ),0
bây_giờ anh trả_lời tôi biết hoài con nào ?,0
chị_gái à,0
bọn đấy ngang với đa_cấp đấy tàn mồm thầy_cúng,2
thế chồng sài như phá 😂 😂,0
nguyễn ngọc uyên hay bây_giờ tôi với bạn đi làm ở cty này rồi nghỉ nhưng vẫn nhận tiền nhỉ : ) ),0
@ thanh tùng nguyễn bùny,0
đít như mặt dầy trâu,1
chưa bở phiếu mà cơ_cấu 4 chức_vụ chủ_chốt rồi thì bỏ_phiếu làm gì nhỉ ? ?,1
thầy câm_em mồm đi không mẹ đấm bây_giờ,2
29 : 40 con kì_thị lgbt,0
con đỉ minh hiếu con đỉ khùng dơ con súc_vật sánh cũng không bằng nó nghe con rác rửi con khùng bẩm_sinh con quái_vật,2
nguyễn trọng thái : ( ( nhân_giống,0
minh_mẫn vô cùng luôn,1
thảm thiệt !,1
anh ơi mô_hình iron man bao_nhiêu xiền thế ạ ?,0
con bóng vẫn con bóng . con chó suốt đời vẫn chó . .,2
nguyễn bá quang giống mấy con bò : ) ) cứ tưởng thế_là hay_là hài_hước .,2
cuối năm 2017 mà bây_giờ lọt cuối 2019 . bọn ngu_dốt này con ốc làm chưa được nhưng thích chém gió,2
bác_học anh bar ?,0
còn ba trăm liếm cái chùm lông trời_ơi chắc chết wa đi,0
đó câu_chuyện tối hôm_qua : ( (,0
chi dep qua c oi . su con . di_c . con mat day con phan quoc do,2
mừng quá nên tôi đem cất_giấu nhà chứ không đem trả lại người gởi .,0
clm nó dơ rách chó như,1
nta xạo lồn hay không kệ mẹ đi . nghe vui vui giải_trí dc r . còn vào khẩu nghiệp lri tội con_cháu,1
hoan_hô ông trần dần ! sk người ở độ tuổi ông thật_sự rất tốt !,0
"! ch khỏe ch ! ch phê , đê_mê tối_ngày : vậy",1
tiền tao . phắc !,1
ở một diễn_biến cực_kỳ thuyết_phục,0
chắc trêu = ),0
ad chửi đi mày . đúng nghề chửi đấy,1
👍,0
"họ nhận lương từ chính_quyền , chính_quyền làm sai , mọi người hảy chửi chính_quyền , bộ_đội họ không lỗi , họ đáng được xem_trọng nhiều hơn thế , còn về mc phan anh , mình không làm được như a ấy nên không bình_luận",0
dm đánh răng thôi nó cũng chiếm 80 %,1
tâm_sự đứa gầy béo thành_công vòng 1 tháng 😅 .,0
xoáy,0
vn sao không đề_nghị bên dai lon tướt quất tịch trực khỏi dai lon về vn 10 người sử nó,0
"đ c l c mày mày . mày ngu vừa thôi , dành ít ngu khác để bọn tao còn chứ . 😂 😂 😂",2
"hơ hơ , ms c . an huyện mà bày_đặt lên_giọng . xin_lỗi cô ba vàng_mã c . an tỉnh nhà con còn chưa coi vào mắt huốn gì c . an huyện . chú con đại_biểu quốc_hội tỉnh mà còn ch dám lên_giọng . nổ quá . đr , ở mĩ bom nguyên_tử hk nổ ms là_lạ",1
đang buồn nghe tỉnh cmnl,0
rồi ngày đi làm ô xin mu_con chó bên nên mà bị đá dập đi 2 lần suốt mỹ như đái cũng khó sợ nó nhức,1
cụ này không con zề để nữa rồi,2
"sông cửu long thì bọn cẩu nó ngăn nước đầu nguồn , giờ miền trung thì xả chất_độc : ( chả cái gì bọn cẩu này không làm được",2
kiện chết mẹ 12 nó nó đi tù đi năm nhà bồi_thường thuêtj hại cả khu,1
sai thế đéo nào dc .,0
"địt mẹ nhiu bây nhiu chó tv , không ng xem",2
các đi học ‍ ♀ ️,2
điệp còii con thứ hai anh độ 🤷 ‍ ♂ ️,0
báo giao_thông thì một phe . chúng đăng báo để dắt_mũi dư_luận . nhưng toàn dân không còn tinh cs nửa rồi . một ngày không xa cả nc sẽ đứng lên thay_đổi cs,2
l : ),1
tổ_sư : ) thần_kinh bố con,2
đức ' x bảnh ' x ib tán luôn đi,0
"quốc_sư ơi , như quỳnh_khỏe không ?",0
mều siu nhơn why : ) ) ?,0
nguyễn đức thắngg chủ_tịch chắc khó à nha,0
nghĩ mà nó chán ! !,0
bắt_đầu thấy sợ thật_sự,0
ghi thêm chữ đ * tao chị mày nx : ) ),1
"mày chửi lq xong bị thằng âm_binh 11 nó lừa hơn trăm triệu , nhục mặt , gậy mày đập vào mặt_mày , đáng_đời , chửi người_ta làm_sao mày gánh hết .",2
phạm thanh tùng vinh fan ars hả,0
dân bà rịa khi biết tin : ),0
duyen huynh chắc cty mình đó : ),0
ở đó mà bán rẻ tâm_hồn . sủa con cặc,1
"cái xỉu giờ bà cũng cái đó đó cuối xuống nhìn xỉu không , nói_chuyện quá",2
chờ em đi kiếm cái nick yahho cái thầy ơi,0
ăn điêu nói . hớt quen,1
"địt mẹ nó bây_giờ mày thằng ất ơ mới vào làm thì địt mẹ trên_dưới cả bộ_máy nó ăn thì mày dám không ăn ? còn cha_mẹ phải nuôi còn dự_định tương_lai địt mẹ ở đâu cũng thế thôi , trên mạng ai biết mày ai mày nói như kiểu thánh_thiện lắm nhưng mà đời_sống đéo cái bỏ vào mồm thì xin mượn lời ngọc trinh "" cạp đất mà ăn "" nhé . thân_ái",2
😆,0
stream đi anh,0
tôi không nghe tôi không nghe : (,0
cả một lũ sâu_bọ . chó_chết,1
đẹp_trai < 3,0
lớn mấy tuổi_đầu nói như thằng không não ? ? vẫn làm_trò mik để câu view ? ? ? não vàng éo hiểu sao được lm youtuber : ) ) bệnh_hoạn vô cùng luôn chửi càng bệnh nặng : ) ),2
review đề thi toán chiều nay : phòng thi nóng vcc được cái giám_thị xinh đề cx dễ ( hơn năm_ngoái ) nên cx khá ok,1
thấy vd cute vch nhờ nền nhạc 😂 😂,1
chúng bắt_đầu báo_chí đổ tại dọn nhà đón tết gây kìa,2
. com,1
sếp nhà ngta kbh lm mình thất_vọng 😇,0
lỡ tay thầy ơi : ) ),0
đi 14 năm nhớ . thua cả vàng,1
"lũ bất_tài , vô_dụng , học_hành không lo , lo ăn_chơi , lười_biếng xong đổ "" xã_hội đổ_nát , nhà_nước vô_dụng "" . xin_lỗi chứ một chục cái nước mĩ cũng chả gánh nổi đám phá tụi mày đâu : /",2
bait : ),0
"xem dc 1 / 3 toàn thấy nói đạo_lý , chả đéo gì bổ_ích",1
cứ tiếp_tục như_vầy thì không lâu nữa đâu,0
nỗ_lực làm phò . cao_cấp à ?,1
phạm đăng the mat nước do roi ma_k biet dốt ma con kich voi_dong,1
địt mẹ vô_lý 😅 👀,1
huy germany đúng á giọng nghe khá nhỏ,0
"cho_dù một tôn_giáo nào . đức_tin o mất tiền mua , nhưng cứu cả phần hồn phần xác . . ! chân_lý , ánh_sáng , con đường tốt_đẹp cứu_cánh cả nhân_loại o rơi vào bế_tắc , tà_ma , diệt_vong . . chỉ lủ cs học_thuyết vô_thần làm con_người mất phương_hướng , làm xh thêm loạn_lạc điêu_linh mà thôi . . ! các bạn cứ chiêm_nghiệm đi , rồi sẻ thấy . mỗi chúng_ta hãy giữ lấy đức_tin chính mình . . !",2
hơi giống,0
học lớp 3 thôi thì bạn nghĩ sẽ nchuyen được tới đâu ? nhưng cảm_thấy c này vui_vẻ nhưng sau_này sẽ biến_chất,0
chúc e bình_an,0
"địt mẹ , chắc lại rút sợ dây kinh_nghiệm thôi mà",1
nghèo bày dạt nỏ . bién di_me oi,2
rất mong đến ngày ấy . . .,0
nguyễn triệu thu thảo 🙂,1
nhiu đó mà hk có_tình người cũng nhưng không,0
lồn đâu . cái gì cũng nhưng thiếu cái lồn,1
phat cay_cú . không,0
may ý_thức chứ không như mấy người bỏ trốn : ) ),0
bắn chết đi nó mẹ,2
"ủa chứ em nghe mấy chú mấy bác hồi xưa kể người_ngoài bắc với tư_thế hào_hùng đào núi , vượt rừng vào miền nam giải_phóng ách đô_hộ thực_dân pháp . vậy khí_phách anh_hùng , hào cường ngày_xưa đâu rồi . sao giờ than với rên nghe chi mà não ruột quá dạ .",2
bình thị thanh nguyễn sờ tai quần què gì vậy : vv,1
đặng lê bảo ngân ờ,0
sống nguyễn văn huân chậm làm đéo gì,1
e lậy chị lâu ngày chị lên youtube chị vẫn như xưa chị chưởi chi mấy người đó mệt hơi_sức chị để hơi_sức mà chị buôn_bán chị,0
tắc đường xuống đi bộ,0
thôi đi má,0
khiếp cái quả mồm huyền_thoại đấy chắc ông cmnr 😂 😂,1
từ từ thôi,0
này nó tưởng nói_chuyện vậy mất_dạy khốn_nạn khẩu nghiệp con_trai nó gánh,2
đi cách_ly chứ du_lịch phải đi đâu 😉,1
giựt tiền minh hiếu mà bài đặc xaoloz ở đây,2
nên tử_hình những con_người thiếu ý_thức cộng_đồng nv không nhỉ . chả khác_nào tuấn khỉ vs những kẻ sát_nhân máu lạnh : ( (,2
thêm 1 thế_lực mới ở xa_lộ vn,0
thanhhuy nguyen dơ vô cùng luôn = ),1
minh chui noi bon ngu nguco bang cap,2
"thành lê cái mẹ mày con chó koi chừng tao con mày ra chó giao_cấu , bắt mẹ mày làm_tình liếm cặc mút cặc chó đến khi nào bắn_tinh , chị e thì xếp_hàng chờ con chó con_mẹ xong thì đến lượt cức chó ta",2
chị 2 lạy phúc ox . bà_con đó em thằng chị 1 lạy,1
"khoe này trào_lưu nọ dạo này đang nở_rộ lên trên mạng , toàn xl",2
không ghi trang mixi lại tưởng e nào khác 🤣,0
thằng hề diễn trò mấy con lợn mặt nọng ngồi cười,0
dịch ở nhà chán quá thì ib mình 🤭,0
me ơi hay lắm con ai lam lai me,0
nguyễn văn huân sống chậm làm,1
con như kênh c,2
nhớ hồi đó khánh phương khánh đơn anh_em sinh_đôi . .,0
"hởi toàn_thể 90 trịu dân vn chúng_ta hãy truy_tìm kẻ khốn_nạn này . đây tiền thúê chúg ta góp vào phục_vụ đất_nước , sao chúng trộm làm riêng ? đậu móa anh chịu hết nổi rồi",2
cá_sấu nước_mắt má kìa trời,1
giống vailon abe,1
10 : 44 mac cười quá,0
thế giờ chỉ tui xem nn c mặt tốt không ? mới sợ đó = ) ),2
"tưởng thế_là hay , lớn r à không ! già r mà không biết suy_nghĩ gì hết",1
"giúp người cũng bị soi_mói , lúc dân cần sự giúp_đỡ , ai giúp được chừng nào hay chừng đó , ghanh tị nhau làm gì . không làm dc gì xã_hội rồi còn bêu rếu ng khác . bộ_đội hay anh phan anh hay bất_cứ ai lòng hảo_tâm tình thần lá lành đùm lá rách để g",0
buồn giúp hq nhiều quá : (,0
"đù dại nó , bọn xiên ngày nào nó thằng cũng phường đấy ghê 1 cái , được tiếng luôn , vào khám mấy anh_chị lên thương , xiên hết mọi trên cũng phường luôn nó sum",1
mcvmedia may dung co so sanh lisa tui do di,2
mày không thay_đổi thì không những bị khóa mõm khóa luôn cả tay mày luôn,2
"may đô khùng , ăn_nói_tục tiểu không biết cái loại ca_tụng máy loại không học_thức",2
qua page comcom xem dân vn cũng nhiều thằng ngu tương_tự đó : ),2
người như ra biết_bao công_sức tiền_bạc . thiệt 😏 giờ nghe nói như vậy vãi thay lời cảm_ơn . ta lol mà,1
trai hàn toàn bắt trước trai việt rồi lên sóng : ) ),0
đập đầu nó đi cô,0
dân indo chuẩn,0
mới nhìn tưởng cẩm_ly,0
không nhé . sài_gòn tphcm như_vậy .,1
thiên trâm với sena lấy nhau chưa thầy : (,0
lại nó dễ vailon,1
abe mua áo di_me này chet con như sela rồi = ) ),1
đeo kieu gi,1
địt_mẹ cái mấu này . tao nằm ở đây hơi nhiều rồi đấy : ) trích lời anh tôi buổi sờ trym tối hôm_kia : ),1
< 3 . .,0
sau vụ nay anh tiệp chuyển qua nuôi heo . vì không ai mua gà anh nữa,2
cái đất nc nhiều chó giấy nhưng toàn gì ?,2
da chua cô ba oi,0
hahaha cười ỉa . yêu nhau không bao lời đụ,0
hôm sau bật stream mình xem_lại belike :,0
thông đít hàng ngày : ),1
"troi oi , con duc rua nay no lam phuoc , ma_cai mom no giog cai ham cau lau nam . doi không",2
cái vậy trông như côn_đồ mặt = . =,1
"tui thấy lãnh_đạo vn nên câm mẹ nó mồm đi xong , lỡ tham_nhũng rồi thì ở nhà luôn đi , mỗi tháng chuyển tiền nó , khỏi làm . đó cách tốt nhất để nhân_dân ấm_no",2
tú bảnh dạy_dỗ đàn_em : ) ),0
- thằng chánh_án quan_hệ với nữ kế_toán tại phòng làm_việc thì sẽ chủ tọa xử án hiếp_dâm !,0
luân trrần chớ không phải bắn pub hả yêu chi khổ . . a lo ổm định đi r cưới luôn khỏi yêu tk e này chiếc ex 😂 😂,0
nhìn rõ mồm ông nói i ’ mày boy one champ lee = ),0
"bởi méo coi phim vn , chán vl",1
vài bữa nữa cty lại ra thông_báo xin_lỗi xanh bôn thì lục tỉnh hài vô cùng luôn 😂,1
nguyễn thanh cái này dơ hơn,1
mom thui qua con nay loài kg an học mat dai kg so mot con nao tai sao len xin lỏi khóc nhu,2
clear hương bia tắm không biết sạch không nhưng hơi say,0
bê đê chúa : ) ),1
vẻ ngon,0
cái mieng con linh loc ik nhu cái lon trau,2
hằng bắp a để hai ba hôm nữa a mới lên xem,0
lol con mất_trí,2
đúng hay sai nhưng mở mồm ra đòi_nửa tỷ sai cmnr : vậy đời không ai ăn_không ai được cái gì đâu : vậy dốt + tham thì chết thôi : vậy,1
dm . . . thằng assmin mặt l . . hiếp zdam thị_giác .,2
"tui không cần biết quần què làm cái fomolsa tui , ? ă cần nào thằng biết làm cái gì sinh_hoạt trước_mắt phải khắc_phục hậu_quả , số cá chết này giải_quyết làm_sao ? ngư_dân vùng "" biển chết "" làm cái nồi gì sống ? người dân sống vùng nhiễm_độc gì , không",1
gõ chài đâm tiêu vô đầu nó đi cô : >,0
con_người đỏng_đảnh thật nhỉ,2
trang lồn trâu này chả khác đéo gì việt tân . fan thì địt ai . toàn gây thù chuốc oán nhau . còn những thằng cmt ở trên vs những cái suy_nghĩ lệch_lạc cũng chẳng khác lồn gì lũ bán_nước .,2
bị khùng r 🤪 😨 nói tiền nhiều mà giựt tiền cô minh hiếu 🤣 🤣,1
cô nói_chuyện thiệt_thà dễ_thương quá à,0
cháu cũng làm con cặc gì .,1
địt mẹ không tham xem chết không : vậy ai bắt thích đớp không 500 : vậy lúc cầm tiền sao không nghĩ đi : vậy,1
chuỵ ba xạo lồn : ) ),2
hello minh hieu de thuong noi chuyen nghe hay hay giong hy vui,0
cay vãi c * * *,1
cơ_quan điều_tra việt nam giỏi thế_giới . trừ tiền bẩn quan tham !,2
"z tui xin 20 trieu dj , de tui dj tu thien , sdt 0989003524",0
tức á ca không được,0
e cacvjna 100 dj 0947887738,0
"bảo yêu nước , thương nước , xong đi du_lịch về lây bệnh nước mà yêu nước à : ) ) đi du_lịch về thì tự biết khai_báo cách_li đi . đằng này thì . nếu nhiều tiền quá kb lri thì đi làm từ_thiện đê lại còn du ms chả lịch : 3",1
nhung phạm giống đi không nghe mùi máy_lạnh ói sml,1
"@ been 93 nguyễn tao theo_dõi từ linda nói tới bây_giờ rồi chứ không khen mới_đây mà biết ai không biết mà tụi nó cmt ít xàm lồn đầu nên bị chửi không vừa , rồi 2013 cmt phải , cũng bị chửi do tụi nó cmt khen trên quá trên cổ người_ta địt mẹ hay_là chửi",2
"hết anh chung , hn lại tự_hào thêm vụ y_đức chị tiến ruồi_bệnh viện đa_khoa xanh pôn gian_lận kết_quả , bớt_xén vật_tư khi xét_nghiệm hiv & viêm gan b bệnh_nhân",1
nhưng phải phân_biệt người vn với người việt cọng vì người việt cọng cai_trị người vn . người việt cọng tàn_ác với người vn hơn thực_dân .,0
đoàn sơn tênh mỹ mỹ hải nguyễn zui quá à,0
"tiên_tri đoán chuyện rồi , sao không la sớm để dân_tình đỡ lao_đao , đừng nói nhà ông đầu đạn quả xa , bắn ra một phát corona tieu đời 💣 🤪 🙏",0
"nl số 1 á , ta thích c trinh nh géc thèn tiệp vãi",2
nhờn vs tùng sói cái kết,0
đúng chỉ còn loi kg mà hai văn được,0
lê thuần triệu bóng dơ đồ bạn nó nên tag minh hiếu vào nhé,2
c như con kênh,2
thằng này láo,2
abe moi ' noi ' cl gi ` vậy ?,1
: ) ) tin vl,1
chuẩn rồi . bọn nó không lập_trường định_kiến . loại như vậy sống cũng éo để làm gì . đúng sai mà còn không biết thì biết gì ?,2
xin video đê,0
"nên nhớ đất_nước đất_nước nầy tài_sản nầy quản_lý dân_tộc chứ nhân_dân viết nam chứ người phải cái đảng cs . cái đảng nầy cơ_quan quản_lý . không xong thì để không khác quản_lý ghế đừng lỳ cái mặt bám , làm như , ngày_càng lụn_bại tàn mạt . tao",2
"ta ước gì một lão hitler tái_sinh trên đất_nước này , làm sạch hết lũ cặn_bã dơ_bẩn",2
phương bim yêu nhờ,0
một diễn_biến khác . lại cờ mẫu quốc phấp_phới đâu_đây,2
dfs,0
"hẳn thi_công không chuẩn = ) ) cười vỡ cmn bụng , cái đcm chúng_mày lắm nữa nhiều lí_do vãi .",2
# name ?,0
hợp_lí anh ơi,0
giống mấy thằng biến_thái quần show hàng đi xóm,1
"tôi xin lần kinh_nguyệt nhé rút mợ , mỗi tháng rút 1 . nhể",1
nay chậm : ) ),1
paula lưu cua đéo phải động_vật à bạn ei 😀 ? ? ? ?,1
ít_nhất ngta cũng làm từ_thiện đâu như cái thứ mày con linh cá_lóc . không đóng_góp mà còn chửi việt nam nx,2
cực_kì thuyết_phục,0
@ tiểu_ngư ?,0
dạ 39 rồi nhé các cha mạ,0
abe giống vailon,1
cực_kì thuyết_phục 🙂,0
"địt mẹ , đéo hiểu sao cái đầu nó lại nói ra được những lời đó , so_sánh nó với con chó thì nhục con chó qá",2
miền nam thì cố không ng trung quốc trúng_thầu còn ngoài bắc thì . 😪 😪 😏 😏,2
"t1 , tranh_chấp ở 1 vùng chiến_lược như biển đông không phải chuyện đơn_giản , mặc_dù hàng ngày húc nhau ầm_ầm , đặc_công mình người_nhái nó xin nhau tí tiết chuyện thường_ngày ở huyện nhưng trước mặt bàn dân thiên_hạ việt_nam đang đóng vai thằn",0
is nó bắn đấy : vậy,0
bê mà đê,1
khịa vãi l = ) ) ) ),1
em xin facebook chi ba đê_k,0
dân play cao bằng nhộm hair : ) ),0
moazh yêu abe lắm lun,0
sống chậm thôi đca ơi 😂,0
"nhau bao_giờ nền giáo_dục được như học_sinh hôm_nay lột học_sinh quần_áo , nữ hả đường ngoài đường , học_sinh nam đến cổ_vũ , thầy_giáo giao_cấu với học_trò đến có_thai , cô thì đánh học_sinh đứng nhập_viện cấp_cứu , ngày ra nhau như du_côn , đánh chưa đánh phim kiếm_hiệp , đấy gọi hạnh_phúc như ông ?",1
ung_thư tủy thì bỏ_mẹ 😄 😄,1
ai khóc nỗi đau này : vậy,0
ae hay đi_đôi giày này sút tung mỏ bọn nó trc khi đi nghĩa_vụ nhé,0
vlin quê,1
a vẫn chăm_chỉ nayd a vẫn cố găng đến khi 🤣 rap bị mọc đinh 🤧 🤧 kiểu vừa đấm vừa lỗ_đít . . a fofun vc 🤣 🤣 xoa,1
quang chivas bố tổ_sư bại não,2
"phải lên giành công_trạng chứ , lãnh_đạo mà . nói chứ bầu đức người công lớn nhất đưa park hang seo về dẫn_dắt đội_tuyển việt nam thế nhưng khi thành_công chẳng ai một lời hỏi_han quan_tâm ông ta cả , lúc bầu_cử còn gạch tên ông ta ra .",2
hoàng thiện : ) ) em chưa đến lúc cần . a để tự dùng đi .,0
con ngoc vang 3 mac ao dam giong quy,2
clgv !,1
nhìn đội_hình chắc ai cũng bình thường thầy ba yếu nhất,0
chi hieu dep qua da mat chi dep qua,0
chàng tộc_trưởng chuyện không ai khác đó .,0
"hazardous cấp “ cực_kỳ nguy_hiểm ” , thằng giáo toang nguyễn khắc ngọc đâu , vô sủa mấy câu tao coi",2
nghĩ mà chán 🤣,0
"ôi dòi ad não phẳng muốn tg nhưng không . lạc_hậu bênh , chỉ dùng vài bức ảnh , sử_dụng thôi chèn chữ vào pts , thật mà quá , ad phản_động nhà_quê ai",2
"thua cai nay nhug hon cai khac , tham nhung , quan lieu , dan nha nuoc vn lun so 1",2
thế_là toang rùi,0
"đéo hiểu sao 1 thằng đui không não mà lên dc bộ_trưởng , chắc chỉ tại nơi đây : ) )",2
mcvmedia may dung co so sanh lisa tui do di,2
úi bát giới chưa bị_thịt à mọi người ^ ^,0
nghèo bày dạt nỏ . bién di_me oi,2
"zoi a . xai bao nhieu nam do la du roi , tien dap ra lam lai_di .",0
"cái ra dữ_liệu đâu vậy bọn . tổ_chức philip đéo ao làng còn giải tiền ad vũ_khí thì không toàn cái gì lấy hồn . dữ_liệu thế_mà bọn 3 que nó tin được . chứng_tỏ , chống cộng lợn",2
giọng anh lồn thánh_thót vãi trung b52,1
vn đến mặt_trăng an_toàn rồi nhé các bạn,0
"30 : 03 "" con đ . ĩ l . oz thúi "" 🦋 😂 😂",2
cái cap rất bình_thường đến khi tao đọc đến chữ bé : ) ),0
thầy lol bữa kêu không reaction nữa sau vụ hương ly r mà 😂 😂,2
gọi báo nhưng chúng bồi_bút lũ cướp nên chúng tiếp_tay bọn cướp,2
mình mua chai 300 không ve_sịt quần què thấy mình ngu ghê luôn,1
còn chờ gì nữa,0
gi vay ba . cung nho no di_an cap do ba moi co sai do ba hieu oi . không chua thay ai khung nhu ba vay .,2
"không quá cái không biết_mấy , tượng nghìn_tỷ bị ngập nc buồn nữa .",1
la la hinguyn 😂 lầy ghê,0
trí hoàng,0
ủa thầy còn kênh để chuẩn_bị giáo_án xịn xò à ? ?,0
khóc hết nước_mắt 😂 😂,0
? đầu vấn_đề à,0
hiếp . : ),1
ơ . nhạc à . top à . tao còn đéo quan_tâm,1
gương_mặt bác phúc_hậu quá .,0
còn sống mừng quá,0
vl . bỏ 33 giây cuộc_đời ra để cười . tốn thời_gian mà đéo được cl gì,1
du ma nguoi vietnam my khung het tron,2
năm nay lào chắc vào chung_kết quơn - cấp mong đủ liều mocphin lũ cừu cáo ngơ !,2
dối gian lường 😂 gạt 😂,1
anh trung weeboo = ),2
ở 1 diễn_biến khác,0
cái lỗ như lỗ trâu ngột_ngạt hít hết cả khí trời ngta rồi còn gì .,1
"vậy chứ đại_gia nó cũng quất láng , lảm nhãm làm ji cũng đéo tiền mua đâu",1
không con quỷ này bị bà tam cung hốt hết mớ rồi . không bị bã dụ . 😄 😄,2
bố tổ_sư . súng bắn không trúng . để tao bắn phát chẳng lòi phèo ra . cạn_lời,1
"đúng rồi , ngu đeo nó chặt tay thì chết chứ còn gì nữa . này xấu , trúng_gió chết bình_thường mà . cs nghèo chỉ tiền ăn bánh_mì , không tiền làm tường chắn gió , dễ trúng_phong lắm . mà quan tham_nhũng , toàn bị dân ép phải nhận tiền chứ quan thanh_liêm . - 1 thanh_niên yêu nước yêu đảng hay -",2
dell hiểu gì kiểu,1
bầu_cử cl gì mà tao lên fb biết kq đâu mấy tháng trc rồi . bâu làm cm gì nữa lấy tiền chia đi nhâu không,1
. mày idol e mà a cợt_nhả vậy à < 2 thằng này mới giôbgs nhau nè >,1
@ pham cuong đmm,2
diệu linh thứ nulo,2
"thiệt @ @ vn mốt thành cái ổ trộm_cướp_giật đồ hết , tha_hồ trộm đi , nhà_nước bảo_vệ",2
thầy vl bẩn chơi,2
con bóng già h mới lộ : vậy : ),0
c . a việt_nam mà mượn xe mẹ gì . mấy công_an phường ở sg toàn thấy cướp_giật chạy lên lề trốn liền sài_gòn ngày nào cũng xảy ra cướp_giật mà toàn hiệp_sĩ cướp không . mấy ông dân_phòng chả biết để làm gì nữa haizz .,2
trả biết a tiền . lắm tiền đi du_lịch tha bệnh về . chứ cứ ở quê như e chăn trâu cắt cỏ nuôi cá . làm_sao mà nhiễm_bệnh . bệnh nhà giàu thứ bệnh mới,2
mày chỉ sống thêm 11 ngày nữa thôi ! tao dạy mày những điều tốt_đẹp sao mày sủa bậy thế trần đần .,2
"chửi đi rồi ở đài luôn nhá , vác cái bản_mặt về e bảo_đảm luôn mặt vs mũi chị tăng size liền á 😏",0
6 : 05 vâng lần đầu_tiên tui biết 1 căn biết thự 28 triệu,0
ceo apple tim cook gay thì phải,0
cực_kì thuyết_phục !,0
vâng anh,0
>,0
trẩu tk lê thị bích_hồng,2
xem a be tất_hài,0
võ thành nhân lf,0
con day,2
khi : ta ảo_tưởng dân 3,2
hồ hoàng huy nguồn_gốc vẫn chị nhhng,0
thấy vô phục nhưng khá thuyết_lý,0
nguyễn cường,0
optimusthree với 99 % sức_mạnh,0
mấy bé 2k1 không biết tìm thấy xác ở dưới sông chưa nhỉ = ),0
cái dốt nào bằng cái dốt này ? ? làm_việc thì cũng phải chừng_mực thôi !,1
khùng_khí,1
bài này hay không 🤔,0
chịu rồi = ),0
"cs đạt thượng thừa rồi , chỉ cần ấn nút trắng biến xanh biến_hóa cả số nữa cơ . tư_bản làm được",2
từ cách nhìn 1 người dân bình_thường thôi bạn . đúng hay thì phải khen ủng_hộ thôi . đâu phải 3 cái bọn rận chủ rẻ_tiền kiểu nào cũng nói dc : ) ),2
cơ_bắp như này nè anh,0
ông sói chơi món này thật_sự gà : ),0
cực_kì thuyết_phục : 3,0
hợp_lý anh ơi,0
"chất_lượng các bài tệ , nội_dung bài chỉ mang tính hậm_hực , trẻ trâu . nói_chung càng ngày_càng tệ .",1
mat day bg ký toi bát song coi chung may ng do di_tim may do chui không yên_dau,2
toàn giáo_án chảy ngược,1
"chửi một lần , yêu_cầu ad kiểm_tra lại cách "" tin "" mình",2
hanh viet đấy những biểu_hiện những đứa tretrau chính_hiệu đấy bạn ạ . thề vào page nào cũng thấy cực_kì tp 😑,2
nguyễn_thuận khi phát_ngôn chịu suy_nghĩ chủ tus nói gì thì ăn chửi đúng ngu ạ : ) ),2
kiep sau may con dy bong nay luoi phai thuc vo cua minh moi vua bung tao da la bong ma toi ngay chui nhau xem ma ghet ghe do bong khung lon nhan xet chinh xac,2
thằng vc nào thì củng đều lưu_manh gian_trá địt mẹ chức_quyền cao càng thì độ lưu_manh vc lớn . . bọn càng . ! !,2
bọn chó chỉ biết ăn thôi,1
tự_nhiên lại xin bản không che full hd : d,0
ai lũ chống tổ_quốc về nước ? bọn mày mơ .,2
cực_kì thuyết_phục ☺ ️,0
"may thsng noi doc , cong san gioi lam không can may thsng vo dung 3 que dau .",2
chuẩn . nhiều người giỏi cào lồn ăn_vạ lắm : ),1
a ơi a đi chơi chỗ nào hạ_long . e đến xin kiểu ảnh được không a,0
biết thế_thì im cmm mồm đi . lại còn đòi dân_chủ_hóa . địt mẹ thg tàu nó mà bóp thì chỉ chết . biết_điều nó còn tha . bật nó hỏi xem thg dân_chủ nào ở cạnh mà cầu_cứu không . toàn mấy thg xàm,2
nhìn con ! nó dập đầu lần cũng không_thể tha_thứ nghiệt trủng,2
"xấu quá trời , mà bày_đặt chửi dan vn miệng như hai miếng thịt bò , ghét má quá trời à má ơi",2
"the du ma deo bit dang cai cai thoi ky gi , ma lam alibaba song không bit",1
"cái này xảy ra hoài nhưng không thấy ngăn_chặn , chỉ thấy giơ cao đánh khẽ",1
haiz . 😕 . .,1
đây viêtj nam khi biết tin corona lại suất hiện,0
"bọn phản_quốc cali cặc nào cũng than cả kể khổ . ngồi nhà nghèo ngày , soi_mói báo mạng kích_động . . bảo sao thất_nghiệp với chúng_mày xả về xứ lúc vô_học đi . mới bạo_lực súng đấy . : )",2
cứ như thế này thì mẹ đi nhanh 😀,1
tiên nguyễn hôm_qua mới kể đi chuyên_cơ riêng về,0
